10 : 10, Unable to create polyhedron or calculate h*, NULL, time: 0.7168788909912109s
10 : 2 2 2 1 1 1 1, Dimension too high, 0, time: 0.4012451171875s
10 : 2 2 1 1 1 1 1 1, Dimension too high, 0, time: 0.701448917388916s
10 : 2 1 1 1 1 1 1 1 1, Dimension too high, 0, time: 1.3556239604949951s
9 1 : 9 1, Dimension too high, 0, time: 0.03548097610473633s
9 1 : 8 2, Dimension too high, 0, time: 0.03447318077087402s
9 1 : 8 1 1, Dimension too high, 1, time: 0.06026315689086914s
9 1 : 7 3, Dimension too high, 0, time: 0.03480696678161621s
9 1 : 7 2 1, Dimension too high, 1, time: 0.06053018569946289s
9 1 : 7 1 1 1, Dimension too high, 2, time: 0.09801006317138672s
9 1 : 6 4, Dimension too high, 0, time: 0.03479599952697754s
9 1 : 6 3 1, Dimension too high, 1, time: 0.06017899513244629s
9 1 : 6 2 2, Dimension too high, 1, time: 0.06037497520446777s
9 1 : 6 2 1 1, Dimension too high, 2, time: 0.09825801849365234s
9 1 : 6 1 1 1 1, Dimension too high, 3, time: 0.15113210678100586s
9 1 : 5 5, Dimension too high, 0, time: 0.03637099266052246s
9 1 : 5 4 1, Dimension too high, 1, time: 0.06309390068054199s
9 1 : 5 3 2, Dimension too high, 1, time: 0.06136298179626465s
9 1 : 5 3 1 1, Dimension too high, 2, time: 0.09737205505371094s
9 1 : 5 2 2 1, Dimension too high, 2, time: 0.0980520248413086s
9 1 : 5 2 1 1 1, Dimension too high, 3, time: 0.20303893089294434s
9 1 : 5 1 1 1 1 1, Dimension too high, 4, time: 0.3022420406341553s
9 1 : 4 4 2, Dimension too high, 1, time: 0.06686210632324219s
9 1 : 4 4 1 1, Dimension too high, 2, time: 0.10980391502380371s
9 1 : 4 3 3, Dimension too high, 1, time: 0.06543898582458496s
9 1 : 4 3 2 1, Dimension too high, 2, time: 0.1102449893951416s
9 1 : 4 3 1 1 1, Dimension too high, 3, time: 0.1807727813720703s
9 1 : 4 2 2 2, Dimension too high, 2, time: 0.10953807830810547s
9 1 : 4 2 2 1 1, Dimension too high, 3, time: 0.17803502082824707s
9 1 : 4 2 1 1 1 1, Dimension too high, 4, time: 0.28838205337524414s
9 1 : 4 1 1 1 1 1 1, Dimension too high, 5, time: 0.47271299362182617s
9 1 : 3 3 3 1, Dimension too high, 2, time: 0.1112360954284668s
9 1 : 3 3 2 2, Dimension too high, 2, time: 0.11042189598083496s
9 1 : 3 3 2 1 1, Dimension too high, 3, time: 0.18259501457214355s
9 1 : 3 3 1 1 1 1, Dimension too high, 4, time: 0.2775270938873291s
9 1 : 3 2 2 2 1, Dimension too high, 3, time: 0.16979598999023438s
9 1 : 3 2 2 1 1 1, Dimension too high, 4, time: 0.26160597801208496s
9 1 : 3 2 1 1 1 1 1, Dimension too high, 5, time: 0.40473198890686035s
9 1 : 3 1 1 1 1 1 1 1, Dimension too high, 6, time: 0.6988511085510254s
9 1 : 2 2 2 2 2, Dimension too high, 3, time: 0.15749096870422363s
9 1 : 2 2 2 2 1 1, Dimension too high, 4, time: 0.2439429759979248s
9 1 : 2 2 2 1 1 1 1, Dimension too high, 5, time: 0.3977539539337158s
9 1 : 2 2 1 1 1 1 1 1, Dimension too high, 6, time: 0.6970691680908203s
9 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 7, time: 1.2728190422058105s
8 2 : 8 2, Dimension too high, 0, time: 0.0357820987701416s
8 2 : 8 1 1, Dimension too high, 0, time: 0.061048030853271484s
8 2 : 7 3, Dimension too high, 0, time: 0.035176992416381836s
8 2 : 7 2 1, Dimension too high, 1, time: 0.06042194366455078s
8 2 : 7 1 1 1, Dimension too high, 2, time: 0.09794807434082031s
8 2 : 6 4, Dimension too high, 0, time: 0.03502511978149414s
8 2 : 6 3 1, Dimension too high, 1, time: 0.061776161193847656s
8 2 : 6 2 2, Dimension too high, 1, time: 0.06101107597351074s
8 2 : 6 2 1 1, Dimension too high, 2, time: 0.09890604019165039s
8 2 : 6 1 1 1 1, Dimension too high, 3, time: 0.15677499771118164s
8 2 : 5 5, Dimension too high, 0, time: 0.03508615493774414s
8 2 : 5 4 1, Dimension too high, 1, time: 0.06082415580749512s
8 2 : 5 3 2, Dimension too high, 1, time: 0.06101799011230469s
8 2 : 5 3 1 1, Dimension too high, 2, time: 0.09896707534790039s
8 2 : 5 2 2 1, Dimension too high, 2, time: 0.09841394424438477s
8 2 : 5 2 1 1 1, Dimension too high, 3, time: 0.15335607528686523s
8 2 : 5 1 1 1 1 1, Dimension too high, 4, time: 0.2451009750366211s
8 2 : 4 4 2, Dimension too high, 1, time: 0.062376976013183594s
8 2 : 4 4 1 1, Dimension too high, 2, time: 0.0998070240020752s
8 2 : 4 3 3, Dimension too high, 1, time: 0.06150484085083008s
8 2 : 4 3 2 1, Dimension too high, 2, time: 0.0983269214630127s
8 2 : 4 3 1 1 1, Dimension too high, 3, time: 0.15356802940368652s
8 2 : 4 2 2 2, Dimension too high, 2, time: 0.09798502922058105s
8 2 : 4 2 2 1 1, Dimension too high, 3, time: 0.15393304824829102s
8 2 : 4 2 1 1 1 1, Dimension too high, 4, time: 0.24174880981445312s
8 2 : 4 1 1 1 1 1 1, Dimension too high, 5, time: 0.40469908714294434s
8 2 : 3 3 3 1, Dimension too high, 2, time: 0.09859800338745117s
8 2 : 3 3 2 2, Dimension too high, 2, time: 0.09830307960510254s
8 2 : 3 3 2 1 1, Dimension too high, 3, time: 0.1532149314880371s
8 2 : 3 3 1 1 1 1, Dimension too high, 4, time: 0.24433398246765137s
8 2 : 3 2 2 2 1, Dimension too high, 3, time: 0.15275311470031738s
8 2 : 3 2 2 1 1 1, Dimension too high, 4, time: 0.24163603782653809s
8 2 : 3 2 1 1 1 1 1, Dimension too high, 5, time: 0.3947310447692871s
8 2 : 3 1 1 1 1 1 1 1, Dimension too high, 6, time: 0.6994400024414062s
8 2 : 2 2 2 2 2, Dimension too high, 3, time: 0.15268898010253906s
8 2 : 2 2 2 2 1 1, Dimension too high, 4, time: 0.24032092094421387s
8 2 : 2 2 2 1 1 1 1, Dimension too high, 5, time: 0.4102518558502197s
8 2 : 2 2 1 1 1 1 1 1, Dimension too high, 6, time: 0.690514087677002s
8 2 : 2 1 1 1 1 1 1 1 1, Dimension too high, 7, time: 1.3877630233764648s
8 1 1 : 8 1 1, Dimension too high, 0, time: 0.06526494026184082s
8 1 1 : 7 3, Dimension too high, 0, time: 0.03641009330749512s
8 1 1 : 7 2 1, Dimension too high, 0, time: 0.06410384178161621s
8 1 1 : 7 1 1 1, Dimension too high, 2, time: 0.10953593254089355s
8 1 1 : 6 4, Dimension too high, 0, time: 0.038645029067993164s
8 1 1 : 6 3 1, Dimension too high, 0, time: 0.0655980110168457s
8 1 1 : 6 2 2, Dimension too high, 0, time: 0.06570696830749512s
8 1 1 : 6 2 1 1, Dimension too high, 2, time: 0.10922503471374512s
8 1 1 : 6 1 1 1 1, Dimension too high, 4, time: 0.17977404594421387s
8 1 1 : 5 5, Dimension too high, 0, time: 0.038973093032836914s
8 1 1 : 5 4 1, Dimension too high, 0, time: 0.06879210472106934s
8 1 1 : 5 3 2, Dimension too high, 0, time: 0.06976199150085449s
8 1 1 : 5 3 1 1, Dimension too high, 2, time: 0.10930109024047852s
8 1 1 : 5 2 2 1, Dimension too high, 2, time: 0.11130118370056152s
8 1 1 : 5 2 1 1 1, Dimension too high, 4, time: 0.1783130168914795s
8 1 1 : 5 1 1 1 1 1, Dimension too high, 6, time: 0.2975740432739258s
8 1 1 : 4 4 2, Dimension too high, 0, time: 0.06677508354187012s
8 1 1 : 4 4 1 1, Dimension too high, 2, time: 0.11778497695922852s
8 1 1 : 4 3 3, Dimension too high, 0, time: 0.06796908378601074s
8 1 1 : 4 3 2 1, Dimension too high, 2, time: 0.11322307586669922s
8 1 1 : 4 3 1 1 1, Dimension too high, 4, time: 0.17748093605041504s
8 1 1 : 4 2 2 2, Dimension too high, 2, time: 0.11143994331359863s
8 1 1 : 4 2 2 1 1, Dimension too high, 4, time: 0.1765000820159912s
8 1 1 : 4 2 1 1 1 1, Dimension too high, 6, time: 0.28001999855041504s
8 1 1 : 4 1 1 1 1 1 1, Dimension too high, 8, time: 0.4518089294433594s
8 1 1 : 3 3 3 1, Dimension too high, 2, time: 0.11459803581237793s
8 1 1 : 3 3 2 2, Dimension too high, 2, time: 0.11134099960327148s
8 1 1 : 3 3 2 1 1, Dimension too high, 4, time: 0.1853930950164795s
8 1 1 : 3 3 1 1 1 1, Dimension too high, 6, time: 0.26534199714660645s
8 1 1 : 3 2 2 2 1, Dimension too high, 4, time: 0.16391301155090332s
8 1 1 : 3 2 2 1 1 1, Dimension too high, 6, time: 0.25354504585266113s
8 1 1 : 3 2 1 1 1 1 1, Dimension too high, 8, time: 0.4157838821411133s
8 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 10, time: 0.7135429382324219s
8 1 1 : 2 2 2 2 2, Dimension too high, 4, time: 0.1628561019897461s
8 1 1 : 2 2 2 2 1 1, Dimension too high, 6, time: 0.2581160068511963s
8 1 1 : 2 2 2 1 1 1 1, Dimension too high, 8, time: 0.4163179397583008s
8 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 10, time: 0.7123801708221436s
8 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 12, time: 1.2805800437927246s
7 3 : 7 3, Dimension too high, 0, time: 0.035928964614868164s
7 3 : 7 2 1, Dimension too high, 0, time: 0.06060004234313965s
7 3 : 7 1 1 1, Dimension too high, 0, time: 0.09790587425231934s
7 3 : 6 4, Dimension too high, 0, time: 0.03549003601074219s
7 3 : 6 3 1, Dimension too high, 1, time: 0.06129312515258789s
7 3 : 6 2 2, Dimension too high, 1, time: 0.06183004379272461s
7 3 : 6 2 1 1, Dimension too high, 2, time: 0.09932994842529297s
7 3 : 6 1 1 1 1, Dimension too high, 3, time: 0.16054701805114746s
7 3 : 5 5, Dimension too high, 0, time: 0.035797119140625s
7 3 : 5 4 1, Dimension too high, 1, time: 0.06081986427307129s
7 3 : 5 3 2, Dimension too high, 1, time: 0.0608210563659668s
7 3 : 5 3 1 1, Dimension too high, 2, time: 0.09893107414245605s
7 3 : 5 2 2 1, Dimension too high, 2, time: 0.0993800163269043s
7 3 : 5 2 1 1 1, Dimension too high, 3, time: 0.15521502494812012s
7 3 : 5 1 1 1 1 1, Dimension too high, 4, time: 0.2460920810699463s
7 3 : 4 4 2, Dimension too high, 1, time: 0.06235098838806152s
7 3 : 4 4 1 1, Dimension too high, 2, time: 0.10080194473266602s
7 3 : 4 3 3, Dimension too high, 1, time: 0.061879873275756836s
7 3 : 4 3 2 1, Dimension too high, 2, time: 0.09953880310058594s
7 3 : 4 3 1 1 1, Dimension too high, 3, time: 0.1531379222869873s
7 3 : 4 2 2 2, Dimension too high, 2, time: 0.09909701347351074s
7 3 : 4 2 2 1 1, Dimension too high, 3, time: 0.15479588508605957s
7 3 : 4 2 1 1 1 1, Dimension too high, 4, time: 0.24320197105407715s
7 3 : 4 1 1 1 1 1 1, Dimension too high, 5, time: 0.4015371799468994s
7 3 : 3 3 3 1, Dimension too high, 2, time: 0.09850788116455078s
7 3 : 3 3 2 2, Dimension too high, 2, time: 0.09844803810119629s
7 3 : 3 3 2 1 1, Dimension too high, 3, time: 0.153717041015625s
7 3 : 3 3 1 1 1 1, Dimension too high, 4, time: 0.24877715110778809s
7 3 : 3 2 2 2 1, Dimension too high, 3, time: 0.15373897552490234s
7 3 : 3 2 2 1 1 1, Dimension too high, 4, time: 0.24716401100158691s
7 3 : 3 2 1 1 1 1 1, Dimension too high, 5, time: 0.39812493324279785s
7 3 : 3 1 1 1 1 1 1 1, Dimension too high, 6, time: 0.7010300159454346s
7 3 : 2 2 2 2 2, Dimension too high, 3, time: 0.15464186668395996s
7 3 : 2 2 2 2 1 1, Dimension too high, 4, time: 0.24243807792663574s
7 3 : 2 2 2 1 1 1 1, Dimension too high, 5, time: 0.4099421501159668s
7 3 : 2 2 1 1 1 1 1 1, Dimension too high, 6, time: 0.6987731456756592s
7 3 : 2 1 1 1 1 1 1 1 1, Dimension too high, 7, time: 1.5139119625091553s
7 2 1 : 7 2 1, Dimension too high, 0, time: 0.06424188613891602s
7 2 1 : 7 1 1 1, Dimension too high, 1, time: 0.11126184463500977s
7 2 1 : 6 4, Dimension too high, 0, time: 0.03798794746398926s
7 2 1 : 6 3 1, Dimension too high, 0, time: 0.06576395034790039s
7 2 1 : 6 2 2, Dimension too high, 1, time: 0.06610512733459473s
7 2 1 : 6 2 1 1, Dimension too high, 3, time: 0.11067891120910645s
7 2 1 : 6 1 1 1 1, Dimension too high, 5, time: 0.18282079696655273s
7 2 1 : 5 5, Dimension too high, 0, time: 0.03926491737365723s
7 2 1 : 5 4 1, Dimension too high, 0, time: 0.0701148509979248s
7 2 1 : 5 3 2, Dimension too high, 1, time: 0.06806182861328125s
7 2 1 : 5 3 1 1, Dimension too high, 3, time: 0.11168503761291504s
7 2 1 : 5 2 2 1, Dimension too high, 3, time: 0.11148905754089355s
7 2 1 : 5 2 1 1 1, Dimension too high, 5, time: 0.17838287353515625s
7 2 1 : 5 1 1 1 1 1, Dimension too high, 7, time: 0.287214994430542s
7 2 1 : 4 4 2, Dimension too high, 1, time: 0.06892013549804688s
7 2 1 : 4 4 1 1, Dimension too high, 3, time: 0.11429786682128906s
7 2 1 : 4 3 3, Dimension too high, 1, time: 0.06614303588867188s
7 2 1 : 4 3 2 1, Dimension too high, 3, time: 0.11001086235046387s
7 2 1 : 4 3 1 1 1, Dimension too high, 5, time: 0.17688202857971191s
7 2 1 : 4 2 2 2, Dimension too high, 3, time: 0.11114192008972168s
7 2 1 : 4 2 2 1 1, Dimension too high, 5, time: 0.17519903182983398s
7 2 1 : 4 2 1 1 1 1, Dimension too high, 7, time: 0.2746899127960205s
7 2 1 : 4 1 1 1 1 1 1, Dimension too high, 9, time: 0.43378114700317383s
7 2 1 : 3 3 3 1, Dimension too high, 3, time: 0.10611701011657715s
7 2 1 : 3 3 2 2, Dimension too high, 3, time: 0.10563206672668457s
7 2 1 : 3 3 2 1 1, Dimension too high, 5, time: 0.16569781303405762s
7 2 1 : 3 3 1 1 1 1, Dimension too high, 7, time: 0.2500119209289551s
7 2 1 : 3 2 2 2 1, Dimension too high, 5, time: 0.15607595443725586s
7 2 1 : 3 2 2 1 1 1, Dimension too high, 7, time: 0.24303007125854492s
7 2 1 : 3 2 1 1 1 1 1, Dimension too high, 9, time: 0.396068811416626s
7 2 1 : 3 1 1 1 1 1 1 1, Dimension too high, 11, time: 0.6970798969268799s
7 2 1 : 2 2 2 2 2, Dimension too high, 5, time: 0.1549849510192871s
7 2 1 : 2 2 2 2 1 1, Dimension too high, 7, time: 0.24813294410705566s
7 2 1 : 2 2 2 1 1 1 1, Dimension too high, 9, time: 0.39679908752441406s
7 2 1 : 2 2 1 1 1 1 1 1, Dimension too high, 11, time: 0.688007116317749s
7 2 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 13, time: 1.268876075744629s
7 1 1 1 : 7 1 1 1, Dimension too high, 0, time: 0.09943795204162598s
7 1 1 1 : 6 4, Dimension too high, 0, time: 0.03535199165344238s
7 1 1 1 : 6 3 1, Dimension too high, -1, time: 0.005694150924682617s
7 1 1 1 : 6 2 2, Dimension too high, 0, time: 0.06100106239318848s
7 1 1 1 : 6 2 1 1, Dimension too high, 0, time: 0.09837913513183594s
7 1 1 1 : 6 1 1 1 1, Dimension too high, 3, time: 0.15312504768371582s
7 1 1 1 : 5 5, Dimension too high, 0, time: 0.035037994384765625s
7 1 1 1 : 5 4 1, Dimension too high, -1, time: 0.005537986755371094s
7 1 1 1 : 5 3 2, Dimension too high, 0, time: 0.06172895431518555s
7 1 1 1 : 5 3 1 1, Dimension too high, 0, time: 0.09947395324707031s
7 1 1 1 : 5 2 2 1, Dimension too high, 0, time: 0.1009070873260498s
7 1 1 1 : 5 2 1 1 1, Dimension too high, 3, time: 0.15549397468566895s
7 1 1 1 : 5 1 1 1 1 1, Dimension too high, 6, time: 0.24254393577575684s
7 1 1 1 : 4 4 2, Dimension too high, 0, time: 0.06132197380065918s
7 1 1 1 : 4 4 1 1, Dimension too high, 0, time: 0.09930801391601562s
7 1 1 1 : 4 3 3, Dimension too high, 0, time: 0.06125807762145996s
7 1 1 1 : 4 3 2 1, Dimension too high, 0, time: 0.10011100769042969s
7 1 1 1 : 4 3 1 1 1, Dimension too high, 3, time: 0.15490984916687012s
7 1 1 1 : 4 2 2 2, Dimension too high, 0, time: 0.0989689826965332s
7 1 1 1 : 4 2 2 1 1, Dimension too high, 3, time: 0.15504002571105957s
7 1 1 1 : 4 2 1 1 1 1, Dimension too high, 6, time: 0.2430109977722168s
7 1 1 1 : 4 1 1 1 1 1 1, Dimension too high, 9, time: 0.3948252201080322s
7 1 1 1 : 3 3 3 1, Dimension too high, 0, time: 0.09989809989929199s
7 1 1 1 : 3 3 2 2, Dimension too high, 0, time: 0.09996700286865234s
7 1 1 1 : 3 3 2 1 1, Dimension too high, 3, time: 0.1569218635559082s
7 1 1 1 : 3 3 1 1 1 1, Dimension too high, 6, time: 0.24290704727172852s
7 1 1 1 : 3 2 2 2 1, Dimension too high, 3, time: 0.15520000457763672s
7 1 1 1 : 3 2 2 1 1 1, Dimension too high, 6, time: 0.24488401412963867s
7 1 1 1 : 3 2 1 1 1 1 1, Dimension too high, 9, time: 0.39717888832092285s
7 1 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 12, time: 0.6722860336303711s
7 1 1 1 : 2 2 2 2 2, Dimension too high, 3, time: 0.15626096725463867s
7 1 1 1 : 2 2 2 2 1 1, Dimension too high, 6, time: 0.24341082572937012s
7 1 1 1 : 2 2 2 1 1 1 1, Dimension too high, 9, time: 0.3931279182434082s
7 1 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 12, time: 0.678272008895874s
7 1 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 15, time: 1.5180511474609375s
6 4 : 6 4, Dimension too high, 0, time: 0.03847098350524902s
6 4 : 6 3 1, Dimension too high, 0, time: 0.06465697288513184s
6 4 : 6 2 2, Dimension too high, 0, time: 0.06470417976379395s
6 4 : 6 2 1 1, Dimension too high, 0, time: 0.11680412292480469s
6 4 : 6 1 1 1 1, Dimension too high, 0, time: 0.1827390193939209s
6 4 : 5 5, Dimension too high, 0, time: 0.03762507438659668s
6 4 : 5 4 1, Dimension too high, 1, time: 0.06512808799743652s
6 4 : 5 3 2, Dimension too high, 1, time: 0.06562113761901855s
6 4 : 5 3 1 1, Dimension too high, 2, time: 0.10962891578674316s
6 4 : 5 2 2 1, Dimension too high, 2, time: 0.10930514335632324s
6 4 : 5 2 1 1 1, Dimension too high, 3, time: 0.18215298652648926s
6 4 : 5 1 1 1 1 1, Dimension too high, 4, time: 0.3148989677429199s
6 4 : 4 4 2, Dimension too high, 1, time: 0.06648898124694824s
6 4 : 4 4 1 1, Dimension too high, 2, time: 0.11849713325500488s
6 4 : 4 3 3, Dimension too high, 1, time: 0.06975817680358887s
6 4 : 4 3 2 1, Dimension too high, 2, time: 0.12054991722106934s
6 4 : 4 3 1 1 1, Dimension too high, 3, time: 0.19475603103637695s
6 4 : 4 2 2 2, Dimension too high, 2, time: 0.11890888214111328s
6 4 : 4 2 2 1 1, Dimension too high, 3, time: 0.1930840015411377s
6 4 : 4 2 1 1 1 1, Dimension too high, 4, time: 0.31006312370300293s
6 4 : 4 1 1 1 1 1 1, Dimension too high, 5, time: 0.46905994415283203s
6 4 : 3 3 3 1, Dimension too high, 2, time: 0.11925101280212402s
6 4 : 3 3 2 2, Dimension too high, 2, time: 0.11767888069152832s
6 4 : 3 3 2 1 1, Dimension too high, 3, time: 0.1773989200592041s
6 4 : 3 3 1 1 1 1, Dimension too high, 4, time: 0.2681138515472412s
6 4 : 3 2 2 2 1, Dimension too high, 3, time: 0.1699390411376953s
6 4 : 3 2 2 1 1 1, Dimension too high, 4, time: 0.2557840347290039s
6 4 : 3 2 1 1 1 1 1, Dimension too high, 5, time: 0.4218130111694336s
6 4 : 3 1 1 1 1 1 1 1, Dimension too high, 6, time: 0.730963945388794s
6 4 : 2 2 2 2 2, Dimension too high, 3, time: 0.1617579460144043s
6 4 : 2 2 2 2 1 1, Dimension too high, 4, time: 0.25625109672546387s
6 4 : 2 2 2 1 1 1 1, Dimension too high, 5, time: 0.42456698417663574s
6 4 : 2 2 1 1 1 1 1 1, Dimension too high, 6, time: 0.7207260131835938s
6 4 : 2 1 1 1 1 1 1 1 1, Dimension too high, 7, time: 1.2956438064575195s
6 3 1 : 6 3 1, Dimension too high, 0, time: 0.061892032623291016s
6 3 1 : 6 2 2, Dimension too high, 0, time: 0.06174802780151367s
6 3 1 : 6 2 1 1, Dimension too high, 1, time: 0.09869909286499023s
6 3 1 : 6 1 1 1 1, Dimension too high, 2, time: 0.15425395965576172s
6 3 1 : 5 5, Dimension too high, 0, time: 0.03555583953857422s
6 3 1 : 5 4 1, Dimension too high, 0, time: 0.061164140701293945s
6 3 1 : 5 3 2, Dimension too high, 1, time: 0.061341047286987305s
6 3 1 : 5 3 1 1, Dimension too high, 3, time: 0.09848308563232422s
6 3 1 : 5 2 2 1, Dimension too high, 3, time: 0.09890198707580566s
6 3 1 : 5 2 1 1 1, Dimension too high, 5, time: 0.15477609634399414s
6 3 1 : 5 1 1 1 1 1, Dimension too high, 7, time: 0.24757099151611328s
6 3 1 : 4 4 2, Dimension too high, 1, time: 0.06139993667602539s
6 3 1 : 4 4 1 1, Dimension too high, 3, time: 0.09790992736816406s
6 3 1 : 4 3 3, Dimension too high, 1, time: 0.06131887435913086s
6 3 1 : 4 3 2 1, Dimension too high, 3, time: 0.09899115562438965s
6 3 1 : 4 3 1 1 1, Dimension too high, 5, time: 0.15337920188903809s
6 3 1 : 4 2 2 2, Dimension too high, 3, time: 0.0991818904876709s
6 3 1 : 4 2 2 1 1, Dimension too high, 5, time: 0.1537950038909912s
6 3 1 : 4 2 1 1 1 1, Dimension too high, 7, time: 0.2414090633392334s
6 3 1 : 4 1 1 1 1 1 1, Dimension too high, 9, time: 0.39614295959472656s
6 3 1 : 3 3 3 1, Dimension too high, 3, time: 0.09867095947265625s
6 3 1 : 3 3 2 2, Dimension too high, 3, time: 0.09805989265441895s
6 3 1 : 3 3 2 1 1, Dimension too high, 5, time: 0.15686988830566406s
6 3 1 : 3 3 1 1 1 1, Dimension too high, 7, time: 0.24705195426940918s
6 3 1 : 3 2 2 2 1, Dimension too high, 5, time: 0.15608811378479004s
6 3 1 : 3 2 2 1 1 1, Dimension too high, 7, time: 0.2413649559020996s
6 3 1 : 3 2 1 1 1 1 1, Dimension too high, 9, time: 0.39484190940856934s
6 3 1 : 3 1 1 1 1 1 1 1, Dimension too high, 11, time: 0.6858038902282715s
6 3 1 : 2 2 2 2 2, Dimension too high, 5, time: 0.15400910377502441s
6 3 1 : 2 2 2 2 1 1, Dimension too high, 7, time: 0.24731993675231934s
6 3 1 : 2 2 2 1 1 1 1, Dimension too high, 9, time: 0.3981339931488037s
6 3 1 : 2 2 1 1 1 1 1 1, Dimension too high, 11, time: 0.7610819339752197s
6 3 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 13, time: 1.4176809787750244s
6 2 2 : 6 2 2, Dimension too high, 0, time: 0.06615114212036133s
6 2 2 : 6 2 1 1, Dimension too high, 0, time: 0.11050200462341309s
6 2 2 : 6 1 1 1 1, Dimension too high, 1, time: 0.17979192733764648s
6 2 2 : 5 5, Dimension too high, 0, time: 0.03840804100036621s
6 2 2 : 5 4 1, Dimension too high, -1, time: 0.006275177001953125s
6 2 2 : 5 3 2, Dimension too high, 0, time: 0.06869792938232422s
6 2 2 : 5 3 1 1, Dimension too high, 0, time: 0.11176586151123047s
6 2 2 : 5 2 2 1, Dimension too high, 2, time: 0.11126184463500977s
6 2 2 : 5 2 1 1 1, Dimension too high, 4, time: 0.17412781715393066s
6 2 2 : 5 1 1 1 1 1, Dimension too high, 6, time: 0.2729520797729492s
6 2 2 : 4 4 2, Dimension too high, 0, time: 0.06637120246887207s
6 2 2 : 4 4 1 1, Dimension too high, 0, time: 0.10818004608154297s
6 2 2 : 4 3 3, Dimension too high, 0, time: 0.06855511665344238s
6 2 2 : 4 3 2 1, Dimension too high, 2, time: 0.11212706565856934s
6 2 2 : 4 3 1 1 1, Dimension too high, 4, time: 0.1680610179901123s
6 2 2 : 4 2 2 2, Dimension too high, 2, time: 0.10424304008483887s
6 2 2 : 4 2 2 1 1, Dimension too high, 4, time: 0.16443681716918945s
6 2 2 : 4 2 1 1 1 1, Dimension too high, 6, time: 0.2503340244293213s
6 2 2 : 4 1 1 1 1 1 1, Dimension too high, 8, time: 0.40952301025390625s
6 2 2 : 3 3 3 1, Dimension too high, 2, time: 0.1028439998626709s
6 2 2 : 3 3 2 2, Dimension too high, 2, time: 0.10004305839538574s
6 2 2 : 3 3 2 1 1, Dimension too high, 4, time: 0.15569090843200684s
