10 : 10, Unable to create polyhedron or calculate h*, NULL, time: 0.7164762020111084s
4 3 2 1 : 4 3 2 1, Dimension too high, 0, time: 0.09948301315307617s
4 3 2 1 : 4 3 1 1 1, Dimension too high, 1, time: 0.15423321723937988s
4 3 2 1 : 4 2 2 2, Dimension too high, 1, time: 0.09897804260253906s
4 3 2 1 : 4 2 2 1 1, Dimension too high, 3, time: 0.15459990501403809s
4 3 2 1 : 4 2 1 1 1 1, Dimension too high, 5, time: 0.24132704734802246s
4 3 2 1 : 4 1 1 1 1 1 1, Dimension too high, 7, time: 0.3962709903717041s
4 3 2 1 : 3 3 3 1, Dimension too high, 1, time: 0.09952497482299805s
4 3 2 1 : 3 3 2 2, Dimension too high, 3, time: 0.10240793228149414s
4 3 2 1 : 3 3 2 1 1, Dimension too high, 6, time: 0.15561199188232422s
4 3 2 1 : 3 3 1 1 1 1, Dimension too high, 9, time: 0.24274802207946777s
4 3 2 1 : 3 2 2 2 1, Dimension too high, 6, time: 0.15630292892456055s
4 3 2 1 : 3 2 2 1 1 1, Dimension too high, 9, time: 0.2407841682434082s
4 3 2 1 : 3 2 1 1 1 1 1, Dimension too high, 12, time: 0.39368414878845215s
4 3 2 1 : 3 1 1 1 1 1 1 1, 3240*x^9 + 59558*x^8 + 316560*x^7 + 673897*x^6 + 637980*x^5 + 274540*x^4 + 51716*x^3 + 3872*x^2 + 96*x + 1, 15, time: 15.630253076553345s
4 3 2 1 : 2 2 2 2 2, Dimension too high, 6, time: 0.19306397438049316s
4 3 2 1 : 2 2 2 2 1 1, Dimension too high, 9, time: 0.2934720516204834s
4 3 2 1 : 2 2 2 1 1 1 1, Dimension too high, 12, time: 0.4402031898498535s
4 3 2 1 : 2 2 1 1 1 1 1 1, 160*x^11 + 13390*x^10 + 258640*x^9 + 1802367*x^8 + 5398104*x^7 + 7519923*x^6 + 4993036*x^5 + 1550402*x^4 + 210672*x^3 + 10989*x^2 + 176*x + 1, 15, time: 171.54218411445618s
4 3 2 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 18, time: 1.4115829467773438s
4 3 1 1 1 : 4 3 1 1 1, Dimension too high, 0, time: 0.16336393356323242s
4 3 1 1 1 : 4 2 2 2, Dimension too high, 0, time: 0.10289502143859863s
4 3 1 1 1 : 4 2 2 1 1, Dimension too high, 0, time: 0.15978503227233887s
4 3 1 1 1 : 4 2 1 1 1 1, Dimension too high, 3, time: 0.24582219123840332s
4 3 1 1 1 : 4 1 1 1 1 1 1, Dimension too high, 6, time: 0.40422797203063965s
4 3 1 1 1 : 3 3 3 1, Dimension too high, -1, time: 0.00663304328918457s
4 3 1 1 1 : 3 3 2 2, Dimension too high, 1, time: 0.09924697875976562s
4 3 1 1 1 : 3 3 2 1 1, Dimension too high, 1, time: 0.15964984893798828s
4 3 1 1 1 : 3 3 1 1 1 1, Dimension too high, 7, time: 0.252744197845459s
4 3 1 1 1 : 3 2 2 2 1, Dimension too high, 2, time: 0.15897893905639648s
4 3 1 1 1 : 3 2 2 1 1 1, Dimension too high, 7, time: 0.26007580757141113s
4 3 1 1 1 : 3 2 1 1 1 1 1, Dimension too high, 11, time: 0.4191150665283203s
4 3 1 1 1 : 3 1 1 1 1 1 1 1, 20*x^9 + 905*x^8 + 9015*x^7 + 31234*x^6 + 45416*x^5 + 29820*x^4 + 8855*x^3 + 1135*x^2 + 54*x + 1, 15, time: 1.6551761627197266s
4 3 1 1 1 : 2 2 2 2 2, Dimension too high, 3, time: 0.16540002822875977s
4 3 1 1 1 : 2 2 2 2 1 1, Dimension too high, 7, time: 0.2571070194244385s
4 3 1 1 1 : 2 2 2 1 1 1 1, Dimension too high, 11, time: 0.4219541549682617s
4 3 1 1 1 : 2 2 1 1 1 1 1 1, 62*x^10 + 3048*x^9 + 38205*x^8 + 180865*x^7 + 376668*x^6 + 367472*x^5 + 169610*x^4 + 35685*x^3 + 3125*x^2 + 94*x + 1, 15, time: 12.694621086120605s
4 3 1 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 19, time: 1.3716731071472168s
4 2 2 2 : 4 2 2 2, Dimension too high, 0, time: 0.10049104690551758s
4 2 2 2 : 4 2 2 1 1, Dimension too high, 0, time: 0.162520170211792s
4 2 2 2 : 4 2 1 1 1 1, Dimension too high, 1, time: 0.2557339668273926s
4 2 2 2 : 4 1 1 1 1 1 1, Dimension too high, 4, time: 0.42635202407836914s
4 2 2 2 : 3 3 3 1, Dimension too high, -1, time: 0.0068280696868896484s
4 2 2 2 : 3 3 2 2, Dimension too high, 0, time: 0.10502910614013672s
4 2 2 2 : 3 3 2 1 1, Dimension too high, 0, time: 0.1638188362121582s
4 2 2 2 : 3 3 1 1 1 1, Dimension too high, 1, time: 0.2498779296875s
4 2 2 2 : 3 2 2 2 1, Dimension too high, 3, time: 0.15612506866455078s
4 2 2 2 : 3 2 2 1 1 1, Dimension too high, 6, time: 0.245344877243042s
4 2 2 2 : 3 2 1 1 1 1 1, Dimension too high, 9, time: 0.4101839065551758s
4 2 2 2 : 3 1 1 1 1 1 1 1, Dimension too high, 12, time: 0.721505880355835s
4 2 2 2 : 2 2 2 2 2, Dimension too high, 3, time: 0.15507197380065918s
4 2 2 2 : 2 2 2 2 1 1, Dimension too high, 6, time: 0.24347591400146484s
4 2 2 2 : 2 2 2 1 1 1 1, Dimension too high, 9, time: 0.4053518772125244s
4 2 2 2 : 2 2 1 1 1 1 1 1, Dimension too high, 12, time: 0.7141067981719971s
4 2 2 2 : 2 1 1 1 1 1 1 1 1, x^12 + 124*x^11 + 5846*x^10 + 93940*x^9 + 613655*x^8 + 1820168*x^7 + 2599492*x^6 + 1820168*x^5 + 613655*x^4 + 93940*x^3 + 5846*x^2 + 124*x + 1, 15, time: 125.02712917327881s
4 2 2 1 1 : 4 2 2 1 1, Dimension too high, 0, time: 0.1733570098876953s
4 2 2 1 1 : 4 2 1 1 1 1, Dimension too high, 2, time: 0.2726161479949951s
4 2 2 1 1 : 4 1 1 1 1 1 1, Dimension too high, 7, time: 0.42717695236206055s
4 2 2 1 1 : 3 3 3 1, Dimension too high, -1, time: 0.006409168243408203s
4 2 2 1 1 : 3 3 2 2, Dimension too high, 0, time: 0.10227513313293457s
4 2 2 1 1 : 3 3 2 1 1, Dimension too high, 0, time: 0.15890097618103027s
4 2 2 1 1 : 3 3 1 1 1 1, Dimension too high, 2, time: 0.2597630023956299s
4 2 2 1 1 : 3 2 2 2 1, Dimension too high, 2, time: 0.16573882102966309s
4 2 2 1 1 : 3 2 2 1 1 1, Dimension too high, 8, time: 0.24906706809997559s
4 2 2 1 1 : 3 2 1 1 1 1 1, Dimension too high, 12, time: 0.40436291694641113s
4 2 2 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 16, time: 0.7137651443481445s
4 2 2 1 1 : 2 2 2 2 2, Dimension too high, 4, time: 0.16009807586669922s
4 2 2 1 1 : 2 2 2 2 1 1, Dimension too high, 8, time: 0.23996496200561523s
4 2 2 1 1 : 2 2 2 1 1 1 1, Dimension too high, 12, time: 0.3943800926208496s
4 2 2 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 16, time: 0.6883559226989746s
4 2 2 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 20, time: 1.3453350067138672s
4 2 1 1 1 1 : 4 2 1 1 1 1, Dimension too high, 0, time: 0.25392985343933105s
4 2 1 1 1 1 : 4 1 1 1 1 1 1, Dimension too high, 4, time: 0.4158928394317627s
4 2 1 1 1 1 : 3 3 3 1, Dimension too high, -1, time: 0.006509065628051758s
4 2 1 1 1 1 : 3 3 2 2, Dimension too high, -1, time: 0.006164073944091797s
4 2 1 1 1 1 : 3 3 2 1 1, Dimension too high, -1, time: 0.0073091983795166016s
4 2 1 1 1 1 : 3 3 1 1 1 1, Dimension too high, 0, time: 0.25582408905029297s
4 2 1 1 1 1 : 3 2 2 2 1, Dimension too high, -1, time: 0.007184028625488281s
4 2 1 1 1 1 : 3 2 2 1 1 1, Dimension too high, 1, time: 0.25113391876220703s
4 2 1 1 1 1 : 3 2 1 1 1 1 1, Dimension too high, 9, time: 0.4079759120941162s
4 2 1 1 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 14, time: 0.7154989242553711s
4 2 1 1 1 1 : 2 2 2 2 2, Dimension too high, 2, time: 0.1613750457763672s
4 2 1 1 1 1 : 2 2 2 2 1 1, Dimension too high, 2, time: 0.25063300132751465s
4 2 1 1 1 1 : 2 2 2 1 1 1 1, Dimension too high, 9, time: 0.4225959777832031s
4 2 1 1 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 14, time: 0.8561360836029053s
4 2 1 1 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 19, time: 1.3074920177459717s
4 1 1 1 1 1 1 : 4 1 1 1 1 1 1, Dimension too high, 0, time: 0.4213368892669678s
4 1 1 1 1 1 1 : 3 3 3 1, Dimension too high, -1, time: 0.006776094436645508s
4 1 1 1 1 1 1 : 3 3 2 2, Dimension too high, -1, time: 0.006613016128540039s
4 1 1 1 1 1 1 : 3 3 2 1 1, Dimension too high, -1, time: 0.007237911224365234s
4 1 1 1 1 1 1 : 3 3 1 1 1 1, Dimension too high, -1, time: 0.008322000503540039s
4 1 1 1 1 1 1 : 3 2 2 2 1, Dimension too high, -1, time: 0.007185935974121094s
4 1 1 1 1 1 1 : 3 2 2 1 1 1, Dimension too high, -1, time: 0.008554935455322266s
4 1 1 1 1 1 1 : 3 2 1 1 1 1 1, Dimension too high, 0, time: 0.42168498039245605s
4 1 1 1 1 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 6, time: 0.7012729644775391s
4 1 1 1 1 1 1 : 2 2 2 2 2, Dimension too high, -1, time: 0.006965160369873047s
4 1 1 1 1 1 1 : 2 2 2 2 1 1, Dimension too high, -1, time: 0.007770061492919922s
4 1 1 1 1 1 1 : 2 2 2 1 1 1 1, Dimension too high, 0, time: 0.419309139251709s
4 1 1 1 1 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 6, time: 0.7155489921569824s
4 1 1 1 1 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 12, time: 1.272825002670288s
3 3 3 1 : 3 3 3 1, Dimension too high, 0, time: 0.10999298095703125s
3 3 3 1 : 3 3 2 2, Dimension too high, 0, time: 0.10808205604553223s
3 3 3 1 : 3 3 2 1 1, Dimension too high, 1, time: 0.18089818954467773s
3 3 3 1 : 3 3 1 1 1 1, Dimension too high, 2, time: 0.2570381164550781s
3 3 3 1 : 3 2 2 2 1, Dimension too high, 2, time: 0.16589999198913574s
3 3 3 1 : 3 2 2 1 1 1, Dimension too high, 4, time: 0.24901986122131348s
3 3 3 1 : 3 2 1 1 1 1 1, Dimension too high, 6, time: 0.4058551788330078s
3 3 3 1 : 3 1 1 1 1 1 1 1, Dimension too high, 8, time: 0.7043499946594238s
3 3 3 1 : 2 2 2 2 2, Dimension too high, 3, time: 0.15659689903259277s
3 3 3 1 : 2 2 2 2 1 1, Dimension too high, 6, time: 0.2447969913482666s
3 3 3 1 : 2 2 2 1 1 1 1, Dimension too high, 9, time: 0.40744519233703613s
3 3 3 1 : 2 2 1 1 1 1 1 1, Dimension too high, 12, time: 0.7097811698913574s
3 3 3 1 : 2 1 1 1 1 1 1 1 1, 91*x^10 + 6068*x^9 + 81041*x^8 + 372140*x^7 + 722030*x^6 + 638398*x^5 + 260150*x^4 + 46828*x^3 + 3383*x^2 + 82*x + 1, 15, time: 573.0166461467743s
3 3 2 2 : 3 3 2 2, Dimension too high, 0, time: 0.11099410057067871s
3 3 2 2 : 3 3 2 1 1, Dimension too high, 0, time: 0.17365312576293945s
3 3 2 2 : 3 3 1 1 1 1, Dimension too high, 1, time: 0.25940895080566406s
3 3 2 2 : 3 2 2 2 1, Dimension too high, 2, time: 0.16404509544372559s
3 3 2 2 : 3 2 2 1 1 1, Dimension too high, 4, time: 0.24913811683654785s
3 3 2 2 : 3 2 1 1 1 1 1, Dimension too high, 6, time: 0.41265392303466797s
3 3 2 2 : 3 1 1 1 1 1 1 1, Dimension too high, 8, time: 0.7139620780944824s
3 3 2 2 : 2 2 2 2 2, Dimension too high, 4, time: 0.15487217903137207s
3 3 2 2 : 2 2 2 2 1 1, Dimension too high, 7, time: 0.24388694763183594s
3 3 2 2 : 2 2 2 1 1 1 1, Dimension too high, 10, time: 0.40474605560302734s
3 3 2 2 : 2 2 1 1 1 1 1 1, Dimension too high, 13, time: 0.7014150619506836s
3 3 2 2 : 2 1 1 1 1 1 1 1 1, Dimension too high, 16, time: 1.2943229675292969s
3 3 2 1 1 : 3 3 2 1 1, Dimension too high, 0, time: 0.15653204917907715s
3 3 2 1 1 : 3 3 1 1 1 1, Dimension too high, 2, time: 0.2445998191833496s
3 3 2 1 1 : 3 2 2 2 1, Dimension too high, 1, time: 0.15508294105529785s
3 3 2 1 1 : 3 2 2 1 1 1, Dimension too high, 5, time: 0.24292993545532227s
3 3 2 1 1 : 3 2 1 1 1 1 1, Dimension too high, 8, time: 0.3992929458618164s
3 3 2 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 11, time: 0.6867508888244629s
3 3 2 1 1 : 2 2 2 2 2, Dimension too high, 4, time: 0.15567803382873535s
3 3 2 1 1 : 2 2 2 2 1 1, Dimension too high, 8, time: 0.2422471046447754s
3 3 2 1 1 : 2 2 2 1 1 1 1, Dimension too high, 12, time: 0.39420199394226074s
3 3 2 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 16, time: 0.6702909469604492s
3 3 2 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 20, time: 1.2329280376434326s
3 3 1 1 1 1 : 3 3 1 1 1 1, Dimension too high, 0, time: 0.241286039352417s
3 3 1 1 1 1 : 3 2 2 2 1, Dimension too high, -1, time: 0.006978034973144531s
3 3 1 1 1 1 : 3 2 2 1 1 1, Dimension too high, 0, time: 0.24187397956848145s
3 3 1 1 1 1 : 3 2 1 1 1 1 1, Dimension too high, 4, time: 0.3950929641723633s
3 3 1 1 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 8, time: 0.735198974609375s
3 3 1 1 1 1 : 2 2 2 2 2, Dimension too high, 1, time: 0.16846799850463867s
3 3 1 1 1 1 : 2 2 2 2 1 1, Dimension too high, 1, time: 0.26390790939331055s
3 3 1 1 1 1 : 2 2 2 1 1 1 1, Dimension too high, 8, time: 0.402677059173584s
3 3 1 1 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 13, time: 0.690403938293457s
3 3 1 1 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 18, time: 1.3096559047698975s
3 2 2 2 1 : 3 2 2 2 1, Dimension too high, 0, time: 0.16120004653930664s
3 2 2 2 1 : 3 2 2 1 1 1, Dimension too high, 1, time: 0.25107502937316895s
3 2 2 2 1 : 3 2 1 1 1 1 1, Dimension too high, 4, time: 0.42691612243652344s
3 2 2 2 1 : 3 1 1 1 1 1 1 1, Dimension too high, 9, time: 0.7335159778594971s
3 2 2 2 1 : 2 2 2 2 2, Dimension too high, 3, time: 0.16696691513061523s
3 2 2 2 1 : 2 2 2 2 1 1, Dimension too high, 7, time: 0.25424909591674805s
3 2 2 2 1 : 2 2 2 1 1 1 1, Dimension too high, 11, time: 0.4132101535797119s
3 2 2 2 1 : 2 2 1 1 1 1 1 1, 2080*x^6 + 6612*x^5 + 7038*x^4 + 2892*x^3 + 484*x^2 + 28*x + 1, 15, time: 1.7477178573608398s
3 2 2 2 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 19, time: 1.293262004852295s
3 2 2 1 1 1 : 3 2 2 1 1 1, Dimension too high, 0, time: 0.26497888565063477s
3 2 2 1 1 1 : 3 2 1 1 1 1 1, Dimension too high, 3, time: 0.4073770046234131s
3 2 2 1 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 10, time: 0.7005560398101807s
3 2 2 1 1 1 : 2 2 2 2 2, Dimension too high, 2, time: 0.15603899955749512s
3 2 2 1 1 1 : 2 2 2 2 1 1, Dimension too high, 2, time: 0.24355792999267578s
3 2 2 1 1 1 : 2 2 2 1 1 1 1, Dimension too high, 11, time: 0.3965458869934082s
3 2 2 1 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 16, time: 0.6783401966094971s
3 2 2 1 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 21, time: 1.2648060321807861s
3 2 1 1 1 1 1 : 3 2 1 1 1 1 1, Dimension too high, 0, time: 0.39873695373535156s
3 2 1 1 1 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 5, time: 0.6944839954376221s
3 2 1 1 1 1 1 : 2 2 2 2 2, Dimension too high, -1, time: 0.007153034210205078s
3 2 1 1 1 1 1 : 2 2 2 2 1 1, Dimension too high, -1, time: 0.008562088012695312s
3 2 1 1 1 1 1 : 2 2 2 1 1 1 1, Dimension too high, 1, time: 0.40396881103515625s
3 2 1 1 1 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 11, time: 0.6758170127868652s
3 2 1 1 1 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 17, time: 1.2176530361175537s
3 1 1 1 1 1 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 0, time: 0.6980710029602051s
3 1 1 1 1 1 1 1 : 2 2 2 2 2, Dimension too high, -1, time: 0.006999015808105469s
3 1 1 1 1 1 1 1 : 2 2 2 2 1 1, Dimension too high, -1, time: 0.007927894592285156s
3 1 1 1 1 1 1 1 : 2 2 2 1 1 1 1, Dimension too high, -1, time: 0.010686159133911133s
3 1 1 1 1 1 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 0, time: 0.6899340152740479s
3 1 1 1 1 1 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 7, time: 1.258673906326294s
2 2 2 2 2 : 2 2 2 2 2, Dimension too high, 0, time: 0.16965603828430176s
2 2 2 2 2 : 2 2 2 2 1 1, Dimension too high, 0, time: 0.2618379592895508s
2 2 2 2 2 : 2 2 2 1 1 1 1, Dimension too high, 1, time: 0.4139070510864258s
2 2 2 2 2 : 2 2 1 1 1 1 1 1, Dimension too high, 4, time: 0.7218880653381348s
2 2 2 2 2 : 2 1 1 1 1 1 1 1 1, Dimension too high, 9, time: 1.2995760440826416s
2 2 2 2 1 1 : 2 2 2 2 1 1, Dimension too high, 0, time: 0.2462010383605957s
2 2 2 2 1 1 : 2 2 2 1 1 1 1, Dimension too high, 2, time: 0.4010608196258545s
2 2 2 2 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 7, time: 0.6930990219116211s
2 2 2 2 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 14, time: 1.2637360095977783s
2 2 2 1 1 1 1 : 2 2 2 1 1 1 1, Dimension too high, 0, time: 0.3998448848724365s
2 2 2 1 1 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 4, time: 0.685600996017456s
2 2 2 1 1 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 13, time: 1.2394168376922607s
2 2 1 1 1 1 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 0, time: 0.6892070770263672s
2 2 1 1 1 1 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 6, time: 1.2565548419952393s
2 1 1 1 1 1 1 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 0, time: 1.3377020359039307s
Total time (seconds): 1611.6291179656982
