10 : 10, Unable to create polyhedron or calculate h*, NULL, time: 0.7038829326629639s
8 2 : 5 3 2, Dimension too high, 1, time: 0.06926083564758301s
8 2 : 5 3 1 1, Dimension too high, 2, time: 0.10770606994628906s
8 2 : 5 2 2 1, Dimension too high, 2, time: 0.10895395278930664s
8 2 : 5 2 1 1 1, Dimension too high, 3, time: 0.16665410995483398s
8 2 : 5 1 1 1 1 1, Dimension too high, 4, time: 0.2734110355377197s
8 2 : 4 4 2, Dimension too high, 1, time: 0.06529688835144043s
8 2 : 4 4 1 1, Dimension too high, 2, time: 0.1050410270690918s
8 2 : 4 3 3, Dimension too high, 1, time: 0.06771206855773926s
8 2 : 4 3 2 1, Dimension too high, 2, time: 0.11999797821044922s
8 2 : 4 3 1 1 1, Dimension too high, 3, time: 0.17554688453674316s
8 2 : 4 2 2 2, Dimension too high, 2, time: 0.10975408554077148s
8 2 : 4 2 2 1 1, Dimension too high, 3, time: 0.17781996726989746s
8 2 : 4 2 1 1 1 1, Dimension too high, 4, time: 0.29152798652648926s
8 2 : 4 1 1 1 1 1 1, Dimension too high, 5, time: 0.4853949546813965s
8 2 : 3 3 3 1, Dimension too high, 2, time: 0.11049795150756836s
8 2 : 3 3 2 2, Dimension too high, 2, time: 0.11194300651550293s
8 2 : 3 3 2 1 1, Dimension too high, 3, time: 0.17728900909423828s
8 2 : 3 3 1 1 1 1, Dimension too high, 4, time: 0.2761390209197998s
8 2 : 3 2 2 2 1, Dimension too high, 3, time: 0.16423416137695312s
8 2 : 3 2 2 1 1 1, Dimension too high, 4, time: 0.24244093894958496s
8 2 : 3 2 1 1 1 1 1, Dimension too high, 5, time: 0.3960299491882324s
8 2 : 3 1 1 1 1 1 1 1, Dimension too high, 6, time: 0.6991610527038574s
8 2 : 2 2 2 2 2, Dimension too high, 3, time: 0.16069507598876953s
8 2 : 2 2 2 2 1 1, Dimension too high, 4, time: 0.2443690299987793s
8 2 : 2 2 2 1 1 1 1, Dimension too high, 5, time: 0.4236419200897217s
8 2 : 2 2 1 1 1 1 1 1, Dimension too high, 6, time: 0.6926732063293457s
8 2 : 2 1 1 1 1 1 1 1 1, Dimension too high, 7, time: 1.408864974975586s
8 1 1 : 8 1 1, Dimension too high, 0, time: 0.06882786750793457s
8 1 1 : 7 3, Dimension too high, 0, time: 0.038282155990600586s
8 1 1 : 7 2 1, Dimension too high, 0, time: 0.06663703918457031s
8 1 1 : 7 1 1 1, Dimension too high, 2, time: 0.10916519165039062s
8 1 1 : 6 4, Dimension too high, 0, time: 0.037132978439331055s
8 1 1 : 6 3 1, Dimension too high, 0, time: 0.06541013717651367s
8 1 1 : 6 2 2, Dimension too high, 0, time: 0.06548309326171875s
8 1 1 : 6 2 1 1, Dimension too high, 2, time: 0.11075806617736816s
8 1 1 : 6 1 1 1 1, Dimension too high, 4, time: 0.18096303939819336s
8 1 1 : 5 5, Dimension too high, 0, time: 0.0369420051574707s
8 1 1 : 5 4 1, Dimension too high, 0, time: 0.06449604034423828s
8 1 1 : 5 3 2, Dimension too high, 0, time: 0.06563401222229004s
8 1 1 : 5 3 1 1, Dimension too high, 2, time: 0.10943603515625s
8 1 1 : 5 2 2 1, Dimension too high, 2, time: 0.11076593399047852s
8 1 1 : 5 2 1 1 1, Dimension too high, 4, time: 0.17462491989135742s
8 1 1 : 5 1 1 1 1 1, Dimension too high, 6, time: 0.32059407234191895s
8 1 1 : 4 4 2, Dimension too high, 0, time: 0.07434511184692383s
8 1 1 : 4 4 1 1, Dimension too high, 2, time: 0.1302788257598877s
8 1 1 : 4 3 3, Dimension too high, 0, time: 0.07857584953308105s
8 1 1 : 4 3 2 1, Dimension too high, 2, time: 0.13267183303833008s
8 1 1 : 4 3 1 1 1, Dimension too high, 4, time: 0.210205078125s
8 1 1 : 4 2 2 2, Dimension too high, 2, time: 0.12426304817199707s
8 1 1 : 4 2 2 1 1, Dimension too high, 4, time: 0.2291581630706787s
8 1 1 : 4 2 1 1 1 1, Dimension too high, 6, time: 0.3622169494628906s
8 1 1 : 4 1 1 1 1 1 1, Dimension too high, 8, time: 0.6004090309143066s
8 1 1 : 3 3 3 1, Dimension too high, 2, time: 0.1346430778503418s
8 1 1 : 3 3 2 2, Dimension too high, 2, time: 0.14239811897277832s
8 1 1 : 3 3 2 1 1, Dimension too high, 4, time: 0.21117711067199707s
8 1 1 : 3 3 1 1 1 1, Dimension too high, 6, time: 0.28396081924438477s
8 1 1 : 3 2 2 2 1, Dimension too high, 4, time: 0.1814861297607422s
8 1 1 : 3 2 2 1 1 1, Dimension too high, 6, time: 0.27411794662475586s
8 1 1 : 3 2 1 1 1 1 1, Dimension too high, 8, time: 0.43776607513427734s
8 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 10, time: 0.7435047626495361s
8 1 1 : 2 2 2 2 2, Dimension too high, 4, time: 0.1691761016845703s
8 1 1 : 2 2 2 2 1 1, Dimension too high, 6, time: 0.25280094146728516s
8 1 1 : 2 2 2 1 1 1 1, Dimension too high, 8, time: 0.41064000129699707s
8 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 10, time: 0.7137758731842041s
8 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 12, time: 1.273643970489502s
7 3 : 7 3, Dimension too high, 0, time: 0.03705000877380371s
7 3 : 7 2 1, Dimension too high, 0, time: 0.06203794479370117s
7 3 : 7 1 1 1, Dimension too high, 0, time: 0.10096502304077148s
7 3 : 6 4, Dimension too high, 0, time: 0.03711509704589844s
7 3 : 6 3 1, Dimension too high, 1, time: 0.062374114990234375s
7 3 : 6 2 2, Dimension too high, 1, time: 0.0627129077911377s
7 3 : 6 2 1 1, Dimension too high, 2, time: 0.10091400146484375s
7 3 : 6 1 1 1 1, Dimension too high, 3, time: 0.1577301025390625s
7 3 : 5 5, Dimension too high, 0, time: 0.03648018836975098s
7 3 : 5 4 1, Dimension too high, 1, time: 0.06543207168579102s
7 3 : 5 3 2, Dimension too high, 1, time: 0.06365299224853516s
7 3 : 5 3 1 1, Dimension too high, 2, time: 0.10329294204711914s
7 3 : 5 2 2 1, Dimension too high, 2, time: 0.10232901573181152s
7 3 : 5 2 1 1 1, Dimension too high, 3, time: 0.15964913368225098s
7 3 : 5 1 1 1 1 1, Dimension too high, 4, time: 0.2478330135345459s
7 3 : 4 4 2, Dimension too high, 1, time: 0.06265807151794434s
7 3 : 4 4 1 1, Dimension too high, 2, time: 0.10028409957885742s
7 3 : 4 3 3, Dimension too high, 1, time: 0.06339406967163086s
7 3 : 4 3 2 1, Dimension too high, 2, time: 0.10293698310852051s
7 3 : 4 3 1 1 1, Dimension too high, 3, time: 0.1595141887664795s
7 3 : 4 2 2 2, Dimension too high, 2, time: 0.10335683822631836s
7 3 : 4 2 2 1 1, Dimension too high, 3, time: 0.1648571491241455s
7 3 : 4 2 1 1 1 1, Dimension too high, 4, time: 0.2560091018676758s
7 3 : 4 1 1 1 1 1 1, Dimension too high, 5, time: 0.4070289134979248s
7 3 : 3 3 3 1, Dimension too high, 2, time: 0.10155820846557617s
7 3 : 3 3 2 2, Dimension too high, 2, time: 0.10110902786254883s
7 3 : 3 3 2 1 1, Dimension too high, 3, time: 0.1666269302368164s
7 3 : 3 3 1 1 1 1, Dimension too high, 4, time: 0.24816608428955078s
7 3 : 3 2 2 2 1, Dimension too high, 3, time: 0.15668106079101562s
7 3 : 3 2 2 1 1 1, Dimension too high, 4, time: 0.25414490699768066s
7 3 : 3 2 1 1 1 1 1, Dimension too high, 5, time: 0.40558600425720215s
7 3 : 3 1 1 1 1 1 1 1, Dimension too high, 6, time: 0.7158098220825195s
7 3 : 2 2 2 2 2, Dimension too high, 3, time: 0.1577000617980957s
7 3 : 2 2 2 2 1 1, Dimension too high, 4, time: 0.24733400344848633s
7 3 : 2 2 2 1 1 1 1, Dimension too high, 5, time: 0.4107639789581299s
7 3 : 2 2 1 1 1 1 1 1, Dimension too high, 6, time: 0.7133018970489502s
7 3 : 2 1 1 1 1 1 1 1 1, Dimension too high, 7, time: 1.4926629066467285s
7 2 1 : 7 2 1, Dimension too high, 0, time: 0.06448698043823242s
7 2 1 : 7 1 1 1, Dimension too high, 1, time: 0.10904502868652344s
7 2 1 : 6 4, Dimension too high, 0, time: 0.03692007064819336s
7 2 1 : 6 3 1, Dimension too high, 0, time: 0.06512093544006348s
7 2 1 : 6 2 2, Dimension too high, 1, time: 0.06567692756652832s
7 2 1 : 6 2 1 1, Dimension too high, 3, time: 0.10953402519226074s
7 2 1 : 6 1 1 1 1, Dimension too high, 5, time: 0.17948484420776367s
7 2 1 : 5 5, Dimension too high, 0, time: 0.038255929946899414s
7 2 1 : 5 4 1, Dimension too high, 0, time: 0.07570910453796387s
7 2 1 : 5 3 2, Dimension too high, 1, time: 0.07074999809265137s
7 2 1 : 5 3 1 1, Dimension too high, 3, time: 0.11803197860717773s
7 2 1 : 5 2 2 1, Dimension too high, 3, time: 0.11664009094238281s
7 2 1 : 5 2 1 1 1, Dimension too high, 5, time: 0.17894196510314941s
7 2 1 : 5 1 1 1 1 1, Dimension too high, 7, time: 0.3176300525665283s
7 2 1 : 4 4 2, Dimension too high, 1, time: 0.07133913040161133s
7 2 1 : 4 4 1 1, Dimension too high, 3, time: 0.11782407760620117s
7 2 1 : 4 3 3, Dimension too high, 1, time: 0.06887316703796387s
7 2 1 : 4 3 2 1, Dimension too high, 3, time: 0.11804819107055664s
7 2 1 : 4 3 1 1 1, Dimension too high, 5, time: 0.19719505310058594s
7 2 1 : 4 2 2 2, Dimension too high, 3, time: 0.1174769401550293s
7 2 1 : 4 2 2 1 1, Dimension too high, 5, time: 0.1868119239807129s
7 2 1 : 4 2 1 1 1 1, Dimension too high, 7, time: 0.3041870594024658s
7 2 1 : 4 1 1 1 1 1 1, Dimension too high, 9, time: 0.4546968936920166s
7 2 1 : 3 3 3 1, Dimension too high, 3, time: 0.11504602432250977s
7 2 1 : 3 3 2 2, Dimension too high, 3, time: 0.11112594604492188s
7 2 1 : 3 3 2 1 1, Dimension too high, 5, time: 0.17126917839050293s
7 2 1 : 3 3 1 1 1 1, Dimension too high, 7, time: 0.26128101348876953s
7 2 1 : 3 2 2 2 1, Dimension too high, 5, time: 0.16311097145080566s
7 2 1 : 3 2 2 1 1 1, Dimension too high, 7, time: 0.25424814224243164s
7 2 1 : 3 2 1 1 1 1 1, Dimension too high, 9, time: 0.41521120071411133s
7 2 1 : 3 1 1 1 1 1 1 1, Dimension too high, 11, time: 0.7237181663513184s
7 2 1 : 2 2 2 2 2, Dimension too high, 5, time: 0.16214394569396973s
7 2 1 : 2 2 2 2 1 1, Dimension too high, 7, time: 0.25214505195617676s
7 2 1 : 2 2 2 1 1 1 1, Dimension too high, 9, time: 0.4110989570617676s
7 2 1 : 2 2 1 1 1 1 1 1, Dimension too high, 11, time: 0.6912829875946045s
7 2 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 13, time: 1.2740468978881836s
7 1 1 1 : 7 1 1 1, Dimension too high, 0, time: 0.10020685195922852s
7 1 1 1 : 6 4, Dimension too high, 0, time: 0.035485029220581055s
7 1 1 1 : 6 3 1, Dimension too high, -1, time: 0.005629062652587891s
7 1 1 1 : 6 2 2, Dimension too high, 0, time: 0.06177711486816406s
7 1 1 1 : 6 2 1 1, Dimension too high, 0, time: 0.09836912155151367s
7 1 1 1 : 6 1 1 1 1, Dimension too high, 3, time: 0.1557919979095459s
7 1 1 1 : 5 5, Dimension too high, 0, time: 0.03741097450256348s
7 1 1 1 : 5 4 1, Dimension too high, -1, time: 0.006329059600830078s
7 1 1 1 : 5 3 2, Dimension too high, 0, time: 0.061907052993774414s
7 1 1 1 : 5 3 1 1, Dimension too high, 0, time: 0.09915304183959961s
7 1 1 1 : 5 2 2 1, Dimension too high, 0, time: 0.09954595565795898s
7 1 1 1 : 5 2 1 1 1, Dimension too high, 3, time: 0.1534590721130371s
7 1 1 1 : 5 1 1 1 1 1, Dimension too high, 6, time: 0.2476789951324463s
7 1 1 1 : 4 4 2, Dimension too high, 0, time: 0.061723947525024414s
7 1 1 1 : 4 4 1 1, Dimension too high, 0, time: 0.09946012496948242s
7 1 1 1 : 4 3 3, Dimension too high, 0, time: 0.06091189384460449s
7 1 1 1 : 4 3 2 1, Dimension too high, 0, time: 0.10172796249389648s
7 1 1 1 : 4 3 1 1 1, Dimension too high, 3, time: 0.15397310256958008s
7 1 1 1 : 4 2 2 2, Dimension too high, 0, time: 0.0984959602355957s
7 1 1 1 : 4 2 2 1 1, Dimension too high, 3, time: 0.1539440155029297s
7 1 1 1 : 4 2 1 1 1 1, Dimension too high, 6, time: 0.24176597595214844s
7 1 1 1 : 4 1 1 1 1 1 1, Dimension too high, 9, time: 0.39807605743408203s
7 1 1 1 : 3 3 3 1, Dimension too high, 0, time: 0.09959602355957031s
7 1 1 1 : 3 3 2 2, Dimension too high, 0, time: 0.09840798377990723s
7 1 1 1 : 3 3 2 1 1, Dimension too high, 3, time: 0.15350008010864258s
7 1 1 1 : 3 3 1 1 1 1, Dimension too high, 6, time: 0.24172496795654297s
7 1 1 1 : 3 2 2 2 1, Dimension too high, 3, time: 0.15558695793151855s
7 1 1 1 : 3 2 2 1 1 1, Dimension too high, 6, time: 0.24456191062927246s
7 1 1 1 : 3 2 1 1 1 1 1, Dimension too high, 9, time: 0.3932220935821533s
7 1 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 12, time: 0.6800098419189453s
7 1 1 1 : 2 2 2 2 2, Dimension too high, 3, time: 0.15430593490600586s
7 1 1 1 : 2 2 2 2 1 1, Dimension too high, 6, time: 0.2409679889678955s
7 1 1 1 : 2 2 2 1 1 1 1, Dimension too high, 9, time: 0.3961517810821533s
7 1 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 12, time: 0.68271803855896s
7 1 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 15, time: 1.4930760860443115s
6 4 : 6 4, Dimension too high, 0, time: 0.03760194778442383s
6 4 : 6 3 1, Dimension too high, 0, time: 0.06335210800170898s
6 4 : 6 2 2, Dimension too high, 0, time: 0.0648188591003418s
6 4 : 6 2 1 1, Dimension too high, 0, time: 0.11008882522583008s
6 4 : 6 1 1 1 1, Dimension too high, 0, time: 0.18100786209106445s
6 4 : 5 5, Dimension too high, 0, time: 0.037683963775634766s
6 4 : 5 4 1, Dimension too high, 1, time: 0.06563210487365723s
6 4 : 5 3 2, Dimension too high, 1, time: 0.06659793853759766s
6 4 : 5 3 1 1, Dimension too high, 2, time: 0.11044192314147949s
6 4 : 5 2 2 1, Dimension too high, 2, time: 0.11146306991577148s
6 4 : 5 2 1 1 1, Dimension too high, 3, time: 0.18456506729125977s
6 4 : 5 1 1 1 1 1, Dimension too high, 4, time: 0.2874870300292969s
6 4 : 4 4 2, Dimension too high, 1, time: 0.06704115867614746s
6 4 : 4 4 1 1, Dimension too high, 2, time: 0.11024618148803711s
6 4 : 4 3 3, Dimension too high, 1, time: 0.06643199920654297s
6 4 : 4 3 2 1, Dimension too high, 2, time: 0.11122989654541016s
6 4 : 4 3 1 1 1, Dimension too high, 3, time: 0.1851339340209961s
6 4 : 4 2 2 2, Dimension too high, 2, time: 0.11768388748168945s
6 4 : 4 2 2 1 1, Dimension too high, 3, time: 0.1761939525604248s
6 4 : 4 2 1 1 1 1, Dimension too high, 4, time: 0.2786829471588135s
6 4 : 4 1 1 1 1 1 1, Dimension too high, 5, time: 0.43808698654174805s
6 4 : 3 3 3 1, Dimension too high, 2, time: 0.11188292503356934s
6 4 : 3 3 2 2, Dimension too high, 2, time: 0.10618710517883301s
6 4 : 3 3 2 1 1, Dimension too high, 3, time: 0.1688709259033203s
6 4 : 3 3 1 1 1 1, Dimension too high, 4, time: 0.25447583198547363s
6 4 : 3 2 2 2 1, Dimension too high, 3, time: 0.15890789031982422s
6 4 : 3 2 2 1 1 1, Dimension too high, 4, time: 0.24820804595947266s
6 4 : 3 2 1 1 1 1 1, Dimension too high, 5, time: 0.402130126953125s
6 4 : 3 1 1 1 1 1 1 1, Dimension too high, 6, time: 0.707233190536499s
6 4 : 2 2 2 2 2, Dimension too high, 3, time: 0.15736603736877441s
6 4 : 2 2 2 2 1 1, Dimension too high, 4, time: 0.2456979751586914s
6 4 : 2 2 2 1 1 1 1, Dimension too high, 5, time: 0.4077780246734619s
6 4 : 2 2 1 1 1 1 1 1, Dimension too high, 6, time: 0.7033658027648926s
6 4 : 2 1 1 1 1 1 1 1 1, Dimension too high, 7, time: 1.2877180576324463s
6 3 1 : 6 3 1, Dimension too high, 0, time: 0.061862945556640625s
6 3 1 : 6 2 2, Dimension too high, 0, time: 0.061660051345825195s
6 3 1 : 6 2 1 1, Dimension too high, 1, time: 0.09903311729431152s
6 3 1 : 6 1 1 1 1, Dimension too high, 2, time: 0.15658092498779297s
6 3 1 : 5 5, Dimension too high, 0, time: 0.035550832748413086s
6 3 1 : 5 4 1, Dimension too high, 0, time: 0.06232500076293945s
6 3 1 : 5 3 2, Dimension too high, 1, time: 0.06135201454162598s
6 3 1 : 5 3 1 1, Dimension too high, 3, time: 0.09944915771484375s
6 3 1 : 5 2 2 1, Dimension too high, 3, time: 0.09934306144714355s
6 3 1 : 5 2 1 1 1, Dimension too high, 5, time: 0.15418100357055664s
6 3 1 : 5 1 1 1 1 1, Dimension too high, 7, time: 0.24364995956420898s
6 3 1 : 4 4 2, Dimension too high, 1, time: 0.0615999698638916s
6 3 1 : 4 4 1 1, Dimension too high, 3, time: 0.09952116012573242s
6 3 1 : 4 3 3, Dimension too high, 1, time: 0.061946868896484375s
6 3 1 : 4 3 2 1, Dimension too high, 3, time: 0.09875297546386719s
6 3 1 : 4 3 1 1 1, Dimension too high, 5, time: 0.15406012535095215s
6 3 1 : 4 2 2 2, Dimension too high, 3, time: 0.09923481941223145s
6 3 1 : 4 2 2 1 1, Dimension too high, 5, time: 0.15421795845031738s
6 3 1 : 4 2 1 1 1 1, Dimension too high, 7, time: 0.24662995338439941s
6 3 1 : 4 1 1 1 1 1 1, Dimension too high, 9, time: 0.396975040435791s
6 3 1 : 3 3 3 1, Dimension too high, 3, time: 0.1027059555053711s
6 3 1 : 3 3 2 2, Dimension too high, 3, time: 0.09943294525146484s
6 3 1 : 3 3 2 1 1, Dimension too high, 5, time: 0.1543738842010498s
6 3 1 : 3 3 1 1 1 1, Dimension too high, 7, time: 0.24691104888916016s
6 3 1 : 3 2 2 2 1, Dimension too high, 5, time: 0.15721702575683594s
6 3 1 : 3 2 2 1 1 1, Dimension too high, 7, time: 0.24359416961669922s
6 3 1 : 3 2 1 1 1 1 1, Dimension too high, 9, time: 0.3964269161224365s
6 3 1 : 3 1 1 1 1 1 1 1, Dimension too high, 11, time: 0.6856529712677002s
6 3 1 : 2 2 2 2 2, Dimension too high, 5, time: 0.155289888381958s
6 3 1 : 2 2 2 2 1 1, Dimension too high, 7, time: 0.24332690238952637s
6 3 1 : 2 2 2 1 1 1 1, Dimension too high, 9, time: 0.40003299713134766s
6 3 1 : 2 2 1 1 1 1 1 1, Dimension too high, 11, time: 0.7494308948516846s
6 3 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 13, time: 1.4375479221343994s
6 2 2 : 6 2 2, Dimension too high, 0, time: 0.06603193283081055s
6 2 2 : 6 2 1 1, Dimension too high, 0, time: 0.11463809013366699s
6 2 2 : 6 1 1 1 1, Dimension too high, 1, time: 0.19351696968078613s
6 2 2 : 5 5, Dimension too high, 0, time: 0.04124712944030762s
6 2 2 : 5 4 1, Dimension too high, -1, time: 0.0066869258880615234s
6 2 2 : 5 3 2, Dimension too high, 0, time: 0.07043194770812988s
6 2 2 : 5 3 1 1, Dimension too high, 0, time: 0.11788702011108398s
6 2 2 : 5 2 2 1, Dimension too high, 2, time: 0.1160881519317627s
6 2 2 : 5 2 1 1 1, Dimension too high, 4, time: 0.18790793418884277s
6 2 2 : 5 1 1 1 1 1, Dimension too high, 6, time: 0.2938549518585205s
6 2 2 : 4 4 2, Dimension too high, 0, time: 0.07016301155090332s
6 2 2 : 4 4 1 1, Dimension too high, 0, time: 0.11725187301635742s
6 2 2 : 4 3 3, Dimension too high, 0, time: 0.07381105422973633s
6 2 2 : 4 3 2 1, Dimension too high, 2, time: 0.11497187614440918s
6 2 2 : 4 3 1 1 1, Dimension too high, 4, time: 0.18045306205749512s
6 2 2 : 4 2 2 2, Dimension too high, 2, time: 0.11438488960266113s
6 2 2 : 4 2 2 1 1, Dimension too high, 4, time: 0.17486310005187988s
6 2 2 : 4 2 1 1 1 1, Dimension too high, 6, time: 0.2694389820098877s
6 2 2 : 4 1 1 1 1 1 1, Dimension too high, 8, time: 0.42221498489379883s
6 2 2 : 3 3 3 1, Dimension too high, 2, time: 0.10439610481262207s
6 2 2 : 3 3 2 2, Dimension too high, 2, time: 0.10496115684509277s
6 2 2 : 3 3 2 1 1, Dimension too high, 4, time: 0.16414499282836914s
