10 : 10, Unable to create polyhedron or calculate h*, NULL, time: 0.6472749710083008s
6 2 2 : 3 3 2 2, Dimension too high, 2, time: 0.09237289428710938s
6 2 2 : 3 3 2 1 1, Dimension too high, 4, time: 0.14279508590698242s
6 2 2 : 3 3 1 1 1 1, Dimension too high, 6, time: 0.22374200820922852s
6 2 2 : 3 2 2 2 1, Dimension too high, 4, time: 0.14847517013549805s
6 2 2 : 3 2 2 1 1 1, Dimension too high, 6, time: 0.235368013381958s
6 2 2 : 3 2 1 1 1 1 1, Dimension too high, 8, time: 0.3785378932952881s
6 2 2 : 3 1 1 1 1 1 1 1, Dimension too high, 10, time: 0.6603598594665527s
6 2 2 : 2 2 2 2 2, Dimension too high, 4, time: 0.14457201957702637s
6 2 2 : 2 2 2 2 1 1, Dimension too high, 6, time: 0.2363450527191162s
6 2 2 : 2 2 2 1 1 1 1, Dimension too high, 8, time: 0.37526607513427734s
6 2 2 : 2 2 1 1 1 1 1 1, Dimension too high, 10, time: 0.6564700603485107s
6 2 2 : 2 1 1 1 1 1 1 1 1, Dimension too high, 12, time: 1.2016310691833496s
6 2 1 1 : 6 2 1 1, Dimension too high, 0, time: 0.09704303741455078s
6 2 1 1 : 6 1 1 1 1, Dimension too high, 2, time: 0.14242887496948242s
6 2 1 1 : 5 5, Dimension too high, 0, time: 0.03375411033630371s
6 2 1 1 : 5 4 1, Dimension too high, -1, time: 0.005873918533325195s
6 2 1 1 : 5 3 2, Dimension too high, 0, time: 0.05954408645629883s
6 2 1 1 : 5 3 1 1, Dimension too high, 0, time: 0.09419393539428711s
6 2 1 1 : 5 2 2 1, Dimension too high, 1, time: 0.09155893325805664s
6 2 1 1 : 5 2 1 1 1, Dimension too high, 5, time: 0.1450059413909912s
6 2 1 1 : 5 1 1 1 1 1, Dimension too high, 8, time: 0.22658801078796387s
6 2 1 1 : 4 4 2, Dimension too high, 0, time: 0.05677294731140137s
6 2 1 1 : 4 4 1 1, Dimension too high, 0, time: 0.0926370620727539s
6 2 1 1 : 4 3 3, Dimension too high, 1, time: 0.060276031494140625s
6 2 1 1 : 4 3 2 1, Dimension too high, 1, time: 0.09751605987548828s
6 2 1 1 : 4 3 1 1 1, Dimension too high, 5, time: 0.1423931121826172s
6 2 1 1 : 4 2 2 2, Dimension too high, 2, time: 0.0915379524230957s
6 2 1 1 : 4 2 2 1 1, Dimension too high, 5, time: 0.14180397987365723s
6 2 1 1 : 4 2 1 1 1 1, Dimension too high, 8, time: 0.22321510314941406s
6 2 1 1 : 4 1 1 1 1 1 1, Dimension too high, 11, time: 0.3702700138092041s
6 2 1 1 : 3 3 3 1, Dimension too high, 1, time: 0.09442806243896484s
6 2 1 1 : 3 3 2 2, Dimension too high, 2, time: 0.09783196449279785s
6 2 1 1 : 3 3 2 1 1, Dimension too high, 5, time: 0.1531081199645996s
6 2 1 1 : 3 3 1 1 1 1, Dimension too high, 8, time: 0.23177003860473633s
6 2 1 1 : 3 2 2 2 1, Dimension too high, 5, time: 0.14184308052062988s
6 2 1 1 : 3 2 2 1 1 1, Dimension too high, 8, time: 0.22150611877441406s
6 2 1 1 : 3 2 1 1 1 1 1, Dimension too high, 11, time: 0.3656320571899414s
6 2 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 14, time: 0.6418209075927734s
6 2 1 1 : 2 2 2 2 2, Dimension too high, 5, time: 0.15275001525878906s
6 2 1 1 : 2 2 2 2 1 1, Dimension too high, 8, time: 0.23099493980407715s
6 2 1 1 : 2 2 2 1 1 1 1, Dimension too high, 11, time: 0.36516618728637695s
6 2 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 14, time: 0.7499639987945557s
6 2 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 17, time: 1.2586979866027832s
6 1 1 1 1 : 6 1 1 1 1, Dimension too high, 0, time: 0.1530921459197998s
6 1 1 1 1 : 5 5, Dimension too high, 0, time: 0.03437614440917969s
6 1 1 1 1 : 5 4 1, Dimension too high, -1, time: 0.005796909332275391s
6 1 1 1 1 : 5 3 2, Dimension too high, -1, time: 0.005463838577270508s
6 1 1 1 1 : 5 3 1 1, Dimension too high, -1, time: 0.005717039108276367s
6 1 1 1 1 : 5 2 2 1, Dimension too high, -1, time: 0.00587010383605957s
6 1 1 1 1 : 5 2 1 1 1, Dimension too high, 0, time: 0.1540529727935791s
6 1 1 1 1 : 5 1 1 1 1 1, Dimension too high, 4, time: 0.24574899673461914s
6 1 1 1 1 : 4 4 2, Dimension too high, -1, time: 0.0064280033111572266s
6 1 1 1 1 : 4 4 1 1, Dimension too high, -1, time: 0.005791902542114258s
6 1 1 1 1 : 4 3 3, Dimension too high, 0, time: 0.05898404121398926s
6 1 1 1 1 : 4 3 2 1, Dimension too high, -1, time: 0.0064961910247802734s
6 1 1 1 1 : 4 3 1 1 1, Dimension too high, 0, time: 0.1524791717529297s
6 1 1 1 1 : 4 2 2 2, Dimension too high, 0, time: 0.0965721607208252s
6 1 1 1 1 : 4 2 2 1 1, Dimension too high, 0, time: 0.15201616287231445s
6 1 1 1 1 : 4 2 1 1 1 1, Dimension too high, 4, time: 0.23044800758361816s
6 1 1 1 1 : 4 1 1 1 1 1 1, Dimension too high, 8, time: 0.3685019016265869s
6 1 1 1 1 : 3 3 3 1, Dimension too high, -1, time: 0.006126880645751953s
6 1 1 1 1 : 3 3 2 2, Dimension too high, 0, time: 0.09262514114379883s
6 1 1 1 1 : 3 3 2 1 1, Dimension too high, 0, time: 0.14313817024230957s
6 1 1 1 1 : 3 3 1 1 1 1, Dimension too high, 4, time: 0.22407007217407227s
6 1 1 1 1 : 3 2 2 2 1, Dimension too high, 0, time: 0.14369797706604004s
6 1 1 1 1 : 3 2 2 1 1 1, Dimension too high, 4, time: 0.22438812255859375s
6 1 1 1 1 : 3 2 1 1 1 1 1, Dimension too high, 8, time: 0.36795783042907715s
6 1 1 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 12, time: 0.6283121109008789s
6 1 1 1 1 : 2 2 2 2 2, Dimension too high, 0, time: 0.14279389381408691s
6 1 1 1 1 : 2 2 2 2 1 1, Dimension too high, 4, time: 0.22397994995117188s
6 1 1 1 1 : 2 2 2 1 1 1 1, Dimension too high, 8, time: 0.3671560287475586s
6 1 1 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 12, time: 0.6300501823425293s
6 1 1 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 16, time: 1.136415958404541s
5 5 : 5 5, Dimension too high, 0, time: 0.03284907341003418s
5 5 : 5 4 1, Dimension too high, 0, time: 0.05644798278808594s
5 5 : 5 3 2, Dimension too high, 0, time: 0.05624198913574219s
5 5 : 5 3 1 1, Dimension too high, 0, time: 0.09098386764526367s
5 5 : 5 2 2 1, Dimension too high, 0, time: 0.09251999855041504s
5 5 : 5 2 1 1 1, Dimension too high, 0, time: 0.15172290802001953s
5 5 : 5 1 1 1 1 1, Dimension too high, 0, time: 0.24548006057739258s
5 5 : 4 4 2, Dimension too high, 0, time: 0.057186126708984375s
5 5 : 4 4 1 1, Dimension too high, 1, time: 0.09242510795593262s
5 5 : 4 3 3, Dimension too high, 0, time: 0.05664706230163574s
5 5 : 4 3 2 1, Dimension too high, 1, time: 0.10090398788452148s
5 5 : 4 3 1 1 1, Dimension too high, 2, time: 0.14853501319885254s
5 5 : 4 2 2 2, Dimension too high, 1, time: 0.09143781661987305s
5 5 : 4 2 2 1 1, Dimension too high, 2, time: 0.14841604232788086s
5 5 : 4 2 1 1 1 1, Dimension too high, 3, time: 0.23453092575073242s
5 5 : 4 1 1 1 1 1 1, Dimension too high, 4, time: 0.37868714332580566s
5 5 : 3 3 3 1, Dimension too high, 1, time: 0.0924689769744873s
5 5 : 3 3 2 2, Dimension too high, 1, time: 0.09915900230407715s
5 5 : 3 3 2 1 1, Dimension too high, 2, time: 0.14856386184692383s
5 5 : 3 3 1 1 1 1, Dimension too high, 3, time: 0.231734037399292s
5 5 : 3 2 2 2 1, Dimension too high, 2, time: 0.14608192443847656s
5 5 : 3 2 2 1 1 1, Dimension too high, 3, time: 0.22492408752441406s
5 5 : 3 2 1 1 1 1 1, Dimension too high, 4, time: 0.37122488021850586s
5 5 : 3 1 1 1 1 1 1 1, Dimension too high, 5, time: 0.6624941825866699s
5 5 : 2 2 2 2 2, Dimension too high, 2, time: 0.147536039352417s
5 5 : 2 2 2 2 1 1, Dimension too high, 3, time: 0.225816011428833s
5 5 : 2 2 2 1 1 1 1, Dimension too high, 4, time: 0.37674999237060547s
5 5 : 2 2 1 1 1 1 1 1, Dimension too high, 5, time: 0.7438111305236816s
5 5 : 2 1 1 1 1 1 1 1 1, Dimension too high, 6, time: 1.333463191986084s
5 4 1 : 5 4 1, Dimension too high, 0, time: 0.059883832931518555s
5 4 1 : 5 3 2, Dimension too high, 0, time: 0.0594480037689209s
5 4 1 : 5 3 1 1, Dimension too high, 1, time: 0.09690189361572266s
5 4 1 : 5 2 2 1, Dimension too high, 1, time: 0.09669208526611328s
5 4 1 : 5 2 1 1 1, Dimension too high, 2, time: 0.15282678604125977s
5 4 1 : 5 1 1 1 1 1, Dimension too high, 3, time: 0.2525341510772705s
5 4 1 : 4 4 2, Dimension too high, 1, time: 0.0661628246307373s
5 4 1 : 4 4 1 1, Dimension too high, 3, time: 0.11093997955322266s
5 4 1 : 4 3 3, Dimension too high, 1, time: 0.06210207939147949s
5 4 1 : 4 3 2 1, Dimension too high, 3, time: 0.09740495681762695s
5 4 1 : 4 3 1 1 1, Dimension too high, 5, time: 0.15183091163635254s
5 4 1 : 4 2 2 2, Dimension too high, 3, time: 0.09601998329162598s
5 4 1 : 4 2 2 1 1, Dimension too high, 5, time: 0.15430998802185059s
5 4 1 : 4 2 1 1 1 1, Dimension too high, 7, time: 0.2329699993133545s
5 4 1 : 4 1 1 1 1 1 1, Dimension too high, 9, time: 0.3713810443878174s
5 4 1 : 3 3 3 1, Dimension too high, 3, time: 0.09232401847839355s
5 4 1 : 3 3 2 2, Dimension too high, 3, time: 0.09203696250915527s
5 4 1 : 3 3 2 1 1, Dimension too high, 5, time: 0.14325404167175293s
5 4 1 : 3 3 1 1 1 1, Dimension too high, 7, time: 0.22922396659851074s
5 4 1 : 3 2 2 2 1, Dimension too high, 5, time: 0.15607309341430664s
5 4 1 : 3 2 2 1 1 1, Dimension too high, 7, time: 0.24251985549926758s
5 4 1 : 3 2 1 1 1 1 1, Dimension too high, 9, time: 0.3701291084289551s
5 4 1 : 3 1 1 1 1 1 1 1, Dimension too high, 11, time: 0.6597719192504883s
5 4 1 : 2 2 2 2 2, Dimension too high, 5, time: 0.15581393241882324s
5 4 1 : 2 2 2 2 1 1, Dimension too high, 7, time: 0.2284550666809082s
5 4 1 : 2 2 2 1 1 1 1, Dimension too high, 9, time: 0.3748338222503662s
5 4 1 : 2 2 1 1 1 1 1 1, Dimension too high, 11, time: 0.6486799716949463s
5 4 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 13, time: 1.202725887298584s
5 3 2 : 5 3 2, Dimension too high, 0, time: 0.060910940170288086s
5 3 2 : 5 3 1 1, Dimension too high, 0, time: 0.09179091453552246s
5 3 2 : 5 2 2 1, Dimension too high, 1, time: 0.09154391288757324s
5 3 2 : 5 2 1 1 1, Dimension too high, 2, time: 0.1422419548034668s
5 3 2 : 5 1 1 1 1 1, Dimension too high, 3, time: 0.22458696365356445s
5 3 2 : 4 4 2, Dimension too high, 0, time: 0.05662989616394043s
5 3 2 : 4 4 1 1, Dimension too high, 0, time: 0.09146785736083984s
5 3 2 : 4 3 3, Dimension too high, 1, time: 0.05672502517700195s
5 3 2 : 4 3 2 1, Dimension too high, 3, time: 0.09281301498413086s
5 3 2 : 4 3 1 1 1, Dimension too high, 5, time: 0.14297890663146973s
5 3 2 : 4 2 2 2, Dimension too high, 3, time: 0.09160900115966797s
5 3 2 : 4 2 2 1 1, Dimension too high, 5, time: 0.1418609619140625s
5 3 2 : 4 2 1 1 1 1, Dimension too high, 7, time: 0.22279882431030273s
5 3 2 : 4 1 1 1 1 1 1, Dimension too high, 9, time: 0.3704559803009033s
5 3 2 : 3 3 3 1, Dimension too high, 3, time: 0.09120893478393555s
5 3 2 : 3 3 2 2, Dimension too high, 3, time: 0.09091496467590332s
5 3 2 : 3 3 2 1 1, Dimension too high, 5, time: 0.1420128345489502s
5 3 2 : 3 3 1 1 1 1, Dimension too high, 7, time: 0.22276878356933594s
5 3 2 : 3 2 2 2 1, Dimension too high, 5, time: 0.1427299976348877s
5 3 2 : 3 2 2 1 1 1, Dimension too high, 7, time: 0.22302484512329102s
5 3 2 : 3 2 1 1 1 1 1, Dimension too high, 9, time: 0.3690509796142578s
5 3 2 : 3 1 1 1 1 1 1 1, Dimension too high, 11, time: 0.6411559581756592s
5 3 2 : 2 2 2 2 2, Dimension too high, 5, time: 0.14226889610290527s
5 3 2 : 2 2 2 2 1 1, Dimension too high, 7, time: 0.22329187393188477s
5 3 2 : 2 2 2 1 1 1 1, Dimension too high, 9, time: 0.37155914306640625s
5 3 2 : 2 2 1 1 1 1 1 1, Dimension too high, 11, time: 0.7527439594268799s
5 3 2 : 2 1 1 1 1 1 1 1 1, Dimension too high, 13, time: 1.3398008346557617s
5 3 1 1 : 5 3 1 1, Dimension too high, 0, time: 0.09816789627075195s
5 3 1 1 : 5 2 2 1, Dimension too high, 0, time: 0.09719300270080566s
5 3 1 1 : 5 2 1 1 1, Dimension too high, 2, time: 0.15305685997009277s
5 3 1 1 : 5 1 1 1 1 1, Dimension too high, 4, time: 0.25019311904907227s
5 3 1 1 : 4 4 2, Dimension too high, 0, time: 0.05918097496032715s
5 3 1 1 : 4 4 1 1, Dimension too high, 0, time: 0.0963430404663086s
5 3 1 1 : 4 3 3, Dimension too high, 1, time: 0.05934619903564453s
5 3 1 1 : 4 3 2 1, Dimension too high, 1, time: 0.09652209281921387s
5 3 1 1 : 4 3 1 1 1, Dimension too high, 5, time: 0.15277981758117676s
5 3 1 1 : 4 2 2 2, Dimension too high, 2, time: 0.09895896911621094s
5 3 1 1 : 4 2 2 1 1, Dimension too high, 5, time: 0.1541130542755127s
5 3 1 1 : 4 2 1 1 1 1, Dimension too high, 8, time: 0.23888802528381348s
5 3 1 1 : 4 1 1 1 1 1 1, Dimension too high, 11, time: 0.3703269958496094s
5 3 1 1 : 3 3 3 1, Dimension too high, 1, time: 0.09233403205871582s
5 3 1 1 : 3 3 2 2, Dimension too high, 2, time: 0.09224700927734375s
5 3 1 1 : 3 3 2 1 1, Dimension too high, 5, time: 0.14264202117919922s
5 3 1 1 : 3 3 1 1 1 1, Dimension too high, 8, time: 0.22266602516174316s
5 3 1 1 : 3 2 2 2 1, Dimension too high, 5, time: 0.1498410701751709s
5 3 1 1 : 3 2 2 1 1 1, Dimension too high, 8, time: 0.24295806884765625s
5 3 1 1 : 3 2 1 1 1 1 1, Dimension too high, 11, time: 0.37490200996398926s
5 3 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 14, time: 0.6758248805999756s
5 3 1 1 : 2 2 2 2 2, Dimension too high, 5, time: 0.1430530548095703s
5 3 1 1 : 2 2 2 2 1 1, Dimension too high, 8, time: 0.2249281406402588s
5 3 1 1 : 2 2 2 1 1 1 1, Dimension too high, 11, time: 0.38102006912231445s
5 3 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 14, time: 0.637397050857544s
5 3 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 17, time: 1.1716580390930176s
5 2 2 1 : 5 2 2 1, Dimension too high, 0, time: 0.09152388572692871s
5 2 2 1 : 5 2 1 1 1, Dimension too high, 1, time: 0.1419069766998291s
5 2 2 1 : 5 1 1 1 1 1, Dimension too high, 4, time: 0.22420215606689453s
5 2 2 1 : 4 4 2, Dimension too high, -1, time: 0.005254983901977539s
5 2 2 1 : 4 4 1 1, Dimension too high, -1, time: 0.005440950393676758s
5 2 2 1 : 4 3 3, Dimension too high, 0, time: 0.0562748908996582s
5 2 2 1 : 4 3 2 1, Dimension too high, 0, time: 0.09109902381896973s
5 2 2 1 : 4 3 1 1 1, Dimension too high, 1, time: 0.14275097846984863s
5 2 2 1 : 4 2 2 2, Dimension too high, 2, time: 0.09089398384094238s
5 2 2 1 : 4 2 2 1 1, Dimension too high, 5, time: 0.1413438320159912s
5 2 2 1 : 4 2 1 1 1 1, Dimension too high, 8, time: 0.2229020595550537s
5 2 2 1 : 4 1 1 1 1 1 1, Dimension too high, 11, time: 0.3693828582763672s
5 2 2 1 : 3 3 3 1, Dimension too high, 0, time: 0.09193706512451172s
5 2 2 1 : 3 3 2 2, Dimension too high, 2, time: 0.09721803665161133s
5 2 2 1 : 3 3 2 1 1, Dimension too high, 5, time: 0.15230584144592285s
5 2 2 1 : 3 3 1 1 1 1, Dimension too high, 8, time: 0.23559093475341797s
5 2 2 1 : 3 2 2 2 1, Dimension too high, 5, time: 0.14273500442504883s
5 2 2 1 : 3 2 2 1 1 1, Dimension too high, 8, time: 0.22133803367614746s
5 2 2 1 : 3 2 1 1 1 1 1, Dimension too high, 11, time: 0.39268994331359863s
5 2 2 1 : 3 1 1 1 1 1 1 1, Dimension too high, 14, time: 0.6570930480957031s
5 2 2 1 : 2 2 2 2 2, Dimension too high, 5, time: 0.14939188957214355s
5 2 2 1 : 2 2 2 2 1 1, Dimension too high, 8, time: 0.22605395317077637s
5 2 2 1 : 2 2 2 1 1 1 1, Dimension too high, 11, time: 0.36976003646850586s
5 2 2 1 : 2 2 1 1 1 1 1 1, Dimension too high, 14, time: 0.7064919471740723s
5 2 2 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 17, time: 1.287942886352539s
5 2 1 1 1 : 5 2 1 1 1, Dimension too high, 0, time: 0.15381407737731934s
5 2 1 1 1 : 5 1 1 1 1 1, Dimension too high, 3, time: 0.24889183044433594s
5 2 1 1 1 : 4 4 2, Dimension too high, -1, time: 0.0065419673919677734s
5 2 1 1 1 : 4 4 1 1, Dimension too high, -1, time: 0.005953073501586914s
5 2 1 1 1 : 4 3 3, Dimension too high, 0, time: 0.059187889099121094s
5 2 1 1 1 : 4 3 2 1, Dimension too high, -1, time: 0.006242990493774414s
5 2 1 1 1 : 4 3 1 1 1, Dimension too high, 0, time: 0.1530930995941162s
5 2 1 1 1 : 4 2 2 2, Dimension too high, 1, time: 0.09651303291320801s
5 2 1 1 1 : 4 2 2 1 1, Dimension too high, 1, time: 0.1544959545135498s
5 2 1 1 1 : 4 2 1 1 1 1, Dimension too high, 7, time: 0.24251413345336914s
5 2 1 1 1 : 4 1 1 1 1 1 1, Dimension too high, 11, time: 0.3843801021575928s
5 2 1 1 1 : 3 3 3 1, Dimension too high, -1, time: 0.00659489631652832s
5 2 1 1 1 : 3 3 2 2, Dimension too high, 1, time: 0.09268689155578613s
5 2 1 1 1 : 3 3 2 1 1, Dimension too high, 1, time: 0.14876580238342285s
5 2 1 1 1 : 3 3 1 1 1 1, Dimension too high, 7, time: 0.23326516151428223s
5 2 1 1 1 : 3 2 2 2 1, Dimension too high, 2, time: 0.14326000213623047s
5 2 1 1 1 : 3 2 2 1 1 1, Dimension too high, 7, time: 0.2310941219329834s
5 2 1 1 1 : 3 2 1 1 1 1 1, Dimension too high, 11, time: 0.37348198890686035s
5 2 1 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 15, time: 0.6505498886108398s
5 2 1 1 1 : 2 2 2 2 2, Dimension too high, 3, time: 0.14300107955932617s
5 2 1 1 1 : 2 2 2 2 1 1, Dimension too high, 7, time: 0.23363089561462402s
5 2 1 1 1 : 2 2 2 1 1 1 1, Dimension too high, 11, time: 0.3766598701477051s
5 2 1 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 15, time: 0.6378498077392578s
5 2 1 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 19, time: 1.1852211952209473s
5 1 1 1 1 1 : 5 1 1 1 1 1, Dimension too high, 0, time: 0.22993993759155273s
5 1 1 1 1 1 : 4 4 2, Dimension too high, -1, time: 0.0057048797607421875s
5 1 1 1 1 1 : 4 4 1 1, Dimension too high, -1, time: 0.005609989166259766s
5 1 1 1 1 1 : 4 3 3, Dimension too high, -1, time: 0.005059957504272461s
5 1 1 1 1 1 : 4 3 2 1, Dimension too high, -1, time: 0.005616188049316406s
5 1 1 1 1 1 : 4 3 1 1 1, Dimension too high, -1, time: 0.006203889846801758s
5 1 1 1 1 1 : 4 2 2 2, Dimension too high, -1, time: 0.0053789615631103516s
5 1 1 1 1 1 : 4 2 2 1 1, Dimension too high, -1, time: 0.006014108657836914s
5 1 1 1 1 1 : 4 2 1 1 1 1, Dimension too high, 0, time: 0.22366786003112793s
5 1 1 1 1 1 : 4 1 1 1 1 1 1, Dimension too high, 5, time: 0.3749680519104004s
5 1 1 1 1 1 : 3 3 3 1, Dimension too high, -1, time: 0.006453037261962891s
5 1 1 1 1 1 : 3 3 2 2, Dimension too high, -1, time: 0.005905866622924805s
5 1 1 1 1 1 : 3 3 2 1 1, Dimension too high, -1, time: 0.006417036056518555s
5 1 1 1 1 1 : 3 3 1 1 1 1, Dimension too high, 0, time: 0.22432684898376465s
5 1 1 1 1 1 : 3 2 2 2 1, Dimension too high, -1, time: 0.006711006164550781s
5 1 1 1 1 1 : 3 2 2 1 1 1, Dimension too high, 0, time: 0.22394585609436035s
5 1 1 1 1 1 : 3 2 1 1 1 1 1, Dimension too high, 5, time: 0.3848378658294678s
5 1 1 1 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 10, time: 0.6503241062164307s
5 1 1 1 1 1 : 2 2 2 2 2, Dimension too high, 0, time: 0.1456899642944336s
5 1 1 1 1 1 : 2 2 2 2 1 1, Dimension too high, 0, time: 0.23042988777160645s
5 1 1 1 1 1 : 2 2 2 1 1 1 1, Dimension too high, 5, time: 0.3729898929595947s
5 1 1 1 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 10, time: 0.6409270763397217s
5 1 1 1 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 15, time: 1.2908070087432861s
4 4 2 : 4 4 2, Dimension too high, 0, time: 0.05977797508239746s
4 4 2 : 4 4 1 1, Dimension too high, 0, time: 0.0968320369720459s
4 4 2 : 4 3 3, Dimension too high, 0, time: 0.05948185920715332s
4 4 2 : 4 3 2 1, Dimension too high, 1, time: 0.09855389595031738s
4 4 2 : 4 3 1 1 1, Dimension too high, 2, time: 0.1555941104888916s
4 4 2 : 4 2 2 2, Dimension too high, 1, time: 0.09770679473876953s
4 4 2 : 4 2 2 1 1, Dimension too high, 2, time: 0.17966103553771973s
4 4 2 : 4 2 1 1 1 1, Dimension too high, 3, time: 0.298799991607666s
4 4 2 : 4 1 1 1 1 1 1, Dimension too high, 4, time: 0.42638397216796875s
4 4 2 : 3 3 3 1, Dimension too high, 2, time: 0.09737181663513184s
4 4 2 : 3 3 2 2, Dimension too high, 2, time: 0.09671711921691895s
4 4 2 : 3 3 2 1 1, Dimension too high, 4, time: 0.15332293510437012s
4 4 2 : 3 3 1 1 1 1, Dimension too high, 6, time: 0.24631905555725098s
4 4 2 : 3 2 2 2 1, Dimension too high, 4, time: 0.15286707878112793s
4 4 2 : 3 2 2 1 1 1, Dimension too high, 6, time: 0.24074816703796387s
4 4 2 : 3 2 1 1 1 1 1, Dimension too high, 8, time: 0.41130995750427246s
4 4 2 : 3 1 1 1 1 1 1 1, Dimension too high, 10, time: 0.6660609245300293s
4 4 2 : 2 2 2 2 2, Dimension too high, 4, time: 0.1437530517578125s
4 4 2 : 2 2 2 2 1 1, Dimension too high, 6, time: 0.22957301139831543s
4 4 2 : 2 2 2 1 1 1 1, Dimension too high, 8, time: 0.3864459991455078s
4 4 2 : 2 2 1 1 1 1 1 1, Dimension too high, 10, time: 0.6678249835968018s
4 4 2 : 2 1 1 1 1 1 1 1 1, Dimension too high, 12, time: 1.2565629482269287s
4 4 1 1 : 4 4 1 1, Dimension too high, 0, time: 0.09251594543457031s
4 4 1 1 : 4 3 3, Dimension too high, 0, time: 0.058207035064697266s
4 4 1 1 : 4 3 2 1, Dimension too high, 0, time: 0.09335994720458984s
4 4 1 1 : 4 3 1 1 1, Dimension too high, 2, time: 0.1451890468597412s
4 4 1 1 : 4 2 2 2, Dimension too high, 0, time: 0.09230685234069824s
4 4 1 1 : 4 2 2 1 1, Dimension too high, 2, time: 0.144456148147583s
4 4 1 1 : 4 2 1 1 1 1, Dimension too high, 4, time: 0.2324230670928955s
4 4 1 1 : 4 1 1 1 1 1 1, Dimension too high, 6, time: 0.3757901191711426s
4 4 1 1 : 3 3 3 1, Dimension too high, 0, time: 0.09261107444763184s
4 4 1 1 : 3 3 2 2, Dimension too high, 1, time: 0.09314489364624023s
4 4 1 1 : 3 3 2 1 1, Dimension too high, 4, time: 0.14447784423828125s
4 4 1 1 : 3 3 1 1 1 1, Dimension too high, 7, time: 0.2304821014404297s
4 4 1 1 : 3 2 2 2 1, Dimension too high, 4, time: 0.1531829833984375s
4 4 1 1 : 3 2 2 1 1 1, Dimension too high, 7, time: 0.2445540428161621s
4 4 1 1 : 3 2 1 1 1 1 1, Dimension too high, 10, time: 0.3756868839263916s
4 4 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 13, time: 0.6678521633148193s
4 4 1 1 : 2 2 2 2 2, Dimension too high, 4, time: 0.1456289291381836s
4 4 1 1 : 2 2 2 2 1 1, Dimension too high, 7, time: 0.22820496559143066s
4 4 1 1 : 2 2 2 1 1 1 1, Dimension too high, 10, time: 0.37469911575317383s
4 4 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 13, time: 0.6518909931182861s
4 4 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 16, time: 1.266538143157959s
4 3 3 : 4 3 3, Dimension too high, 0, time: 0.05924701690673828s
4 3 3 : 4 3 2 1, Dimension too high, 0, time: 0.09715914726257324s
4 3 3 : 4 3 1 1 1, Dimension too high, 0, time: 0.17433905601501465s
4 3 3 : 4 2 2 2, Dimension too high, 0, time: 0.10022997856140137s
4 3 3 : 4 2 2 1 1, Dimension too high, 1, time: 0.1562328338623047s
4 3 3 : 4 2 1 1 1 1, Dimension too high, 2, time: 0.25671887397766113s
4 3 3 : 4 1 1 1 1 1 1, Dimension too high, 3, time: 0.46421003341674805s
4 3 3 : 3 3 3 1, Dimension too high, 2, time: 0.10180902481079102s
4 3 3 : 3 3 2 2, Dimension too high, 2, time: 0.09895205497741699s
4 3 3 : 3 3 2 1 1, Dimension too high, 4, time: 0.15957188606262207s
4 3 3 : 3 3 1 1 1 1, Dimension too high, 6, time: 0.2565639019012451s
4 3 3 : 3 2 2 2 1, Dimension too high, 4, time: 0.15445613861083984s
4 3 3 : 3 2 2 1 1 1, Dimension too high, 6, time: 0.2435610294342041s
4 3 3 : 3 2 1 1 1 1 1, Dimension too high, 8, time: 0.3884310722351074s
4 3 3 : 3 1 1 1 1 1 1 1, Dimension too high, 10, time: 0.6579239368438721s
4 3 3 : 2 2 2 2 2, Dimension too high, 4, time: 0.14369797706604004s
4 3 3 : 2 2 2 2 1 1, Dimension too high, 6, time: 0.22504377365112305s
4 3 3 : 2 2 2 1 1 1 1, Dimension too high, 8, time: 0.3753829002380371s
4 3 3 : 2 2 1 1 1 1 1 1, Dimension too high, 10, time: 0.6476240158081055s
4 3 3 : 2 1 1 1 1 1 1 1 1, Dimension too high, 12, time: 1.2007200717926025s
4 3 2 1 : 4 3 2 1, Dimension too high, 0, time: 0.09163117408752441s
4 3 2 1 : 4 3 1 1 1, Dimension too high, 1, time: 0.1421520709991455s
4 3 2 1 : 4 2 2 2, Dimension too high, 1, time: 0.09093117713928223s
4 3 2 1 : 4 2 2 1 1, Dimension too high, 3, time: 0.14233899116516113s
