10 : 10, Unable to create polyhedron or calculate h*, NULL, time: 0.7289490699768066s
8 2 : 6 1 1 1 1, Dimension too high, 3, time: 0.16463088989257812s
8 2 : 5 5, Dimension too high, 0, time: 0.03796100616455078s
8 2 : 5 4 1, Dimension too high, 1, time: 0.06635689735412598s
8 2 : 5 3 2, Dimension too high, 1, time: 0.06540083885192871s
8 2 : 5 3 1 1, Dimension too high, 2, time: 0.1083531379699707s
8 2 : 5 2 2 1, Dimension too high, 2, time: 0.1085209846496582s
8 2 : 5 2 1 1 1, Dimension too high, 3, time: 0.1617720127105713s
8 2 : 5 1 1 1 1 1, Dimension too high, 4, time: 0.25278210639953613s
8 2 : 4 4 2, Dimension too high, 1, time: 0.06433582305908203s
8 2 : 4 4 1 1, Dimension too high, 2, time: 0.10364389419555664s
8 2 : 4 3 3, Dimension too high, 1, time: 0.06536388397216797s
8 2 : 4 3 2 1, Dimension too high, 2, time: 0.10429000854492188s
8 2 : 4 3 1 1 1, Dimension too high, 3, time: 0.16307592391967773s
8 2 : 4 2 2 2, Dimension too high, 2, time: 0.10848093032836914s
8 2 : 4 2 2 1 1, Dimension too high, 3, time: 0.1621840000152588s
8 2 : 4 2 1 1 1 1, Dimension too high, 4, time: 0.2579538822174072s
8 2 : 4 1 1 1 1 1 1, Dimension too high, 5, time: 0.43348121643066406s
8 2 : 3 3 3 1, Dimension too high, 2, time: 0.10423111915588379s
8 2 : 3 3 2 2, Dimension too high, 2, time: 0.10320210456848145s
8 2 : 3 3 2 1 1, Dimension too high, 3, time: 0.1609799861907959s
8 2 : 3 3 1 1 1 1, Dimension too high, 4, time: 0.2550539970397949s
8 2 : 3 2 2 2 1, Dimension too high, 3, time: 0.16115498542785645s
8 2 : 3 2 2 1 1 1, Dimension too high, 4, time: 0.26074910163879395s
8 2 : 3 2 1 1 1 1 1, Dimension too high, 5, time: 0.4237060546875s
8 2 : 3 1 1 1 1 1 1 1, Dimension too high, 6, time: 0.7413330078125s
8 2 : 2 2 2 2 2, Dimension too high, 3, time: 0.15983986854553223s
8 2 : 2 2 2 2 1 1, Dimension too high, 4, time: 0.25150489807128906s
8 2 : 2 2 2 1 1 1 1, Dimension too high, 5, time: 0.41187596321105957s
8 2 : 2 2 1 1 1 1 1 1, Dimension too high, 6, time: 0.7340638637542725s
8 2 : 2 1 1 1 1 1 1 1 1, Dimension too high, 7, time: 1.4815139770507812s
8 1 1 : 8 1 1, Dimension too high, 0, time: 0.07009005546569824s
8 1 1 : 7 3, Dimension too high, 0, time: 0.041520118713378906s
8 1 1 : 7 2 1, Dimension too high, 0, time: 0.07256603240966797s
8 1 1 : 7 1 1 1, Dimension too high, 2, time: 0.12420320510864258s
8 1 1 : 6 4, Dimension too high, 0, time: 0.04175305366516113s
8 1 1 : 6 3 1, Dimension too high, 0, time: 0.07396793365478516s
8 1 1 : 6 2 2, Dimension too high, 0, time: 0.07191705703735352s
8 1 1 : 6 2 1 1, Dimension too high, 2, time: 0.11759805679321289s
8 1 1 : 6 1 1 1 1, Dimension too high, 4, time: 0.19912481307983398s
8 1 1 : 5 5, Dimension too high, 0, time: 0.043177127838134766s
8 1 1 : 5 4 1, Dimension too high, 0, time: 0.07514691352844238s
8 1 1 : 5 3 2, Dimension too high, 0, time: 0.06923890113830566s
8 1 1 : 5 3 1 1, Dimension too high, 2, time: 0.11540603637695312s
8 1 1 : 5 2 2 1, Dimension too high, 2, time: 0.11354303359985352s
8 1 1 : 5 2 1 1 1, Dimension too high, 4, time: 0.19545698165893555s
8 1 1 : 5 1 1 1 1 1, Dimension too high, 6, time: 0.31855010986328125s
8 1 1 : 4 4 2, Dimension too high, 0, time: 0.07157683372497559s
8 1 1 : 4 4 1 1, Dimension too high, 2, time: 0.1229701042175293s
8 1 1 : 4 3 3, Dimension too high, 0, time: 0.0734090805053711s
8 1 1 : 4 3 2 1, Dimension too high, 2, time: 0.12577390670776367s
8 1 1 : 4 3 1 1 1, Dimension too high, 4, time: 0.20772194862365723s
8 1 1 : 4 2 2 2, Dimension too high, 2, time: 0.12635588645935059s
8 1 1 : 4 2 2 1 1, Dimension too high, 4, time: 0.20077204704284668s
8 1 1 : 4 2 1 1 1 1, Dimension too high, 6, time: 0.31253695487976074s
8 1 1 : 4 1 1 1 1 1 1, Dimension too high, 8, time: 0.46042490005493164s
8 1 1 : 3 3 3 1, Dimension too high, 2, time: 0.1163170337677002s
8 1 1 : 3 3 2 2, Dimension too high, 2, time: 0.11673283576965332s
8 1 1 : 3 3 2 1 1, Dimension too high, 4, time: 0.18593382835388184s
8 1 1 : 3 3 1 1 1 1, Dimension too high, 6, time: 0.28276991844177246s
8 1 1 : 3 2 2 2 1, Dimension too high, 4, time: 0.18245315551757812s
8 1 1 : 3 2 2 1 1 1, Dimension too high, 6, time: 0.26639294624328613s
8 1 1 : 3 2 1 1 1 1 1, Dimension too high, 8, time: 0.4218480587005615s
8 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 10, time: 0.7215499877929688s
8 1 1 : 2 2 2 2 2, Dimension too high, 4, time: 0.16631388664245605s
8 1 1 : 2 2 2 2 1 1, Dimension too high, 6, time: 0.25270509719848633s
8 1 1 : 2 2 2 1 1 1 1, Dimension too high, 8, time: 0.4161081314086914s
8 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 10, time: 0.7224311828613281s
8 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 12, time: 1.3026978969573975s
7 3 : 7 3, Dimension too high, 0, time: 0.03720593452453613s
7 3 : 7 2 1, Dimension too high, 0, time: 0.06409096717834473s
7 3 : 7 1 1 1, Dimension too high, 0, time: 0.1073460578918457s
7 3 : 6 4, Dimension too high, 0, time: 0.037719011306762695s
7 3 : 6 3 1, Dimension too high, 1, time: 0.06382107734680176s
7 3 : 6 2 2, Dimension too high, 1, time: 0.06323695182800293s
7 3 : 6 2 1 1, Dimension too high, 2, time: 0.10478091239929199s
7 3 : 6 1 1 1 1, Dimension too high, 3, time: 0.16138696670532227s
7 3 : 5 5, Dimension too high, 0, time: 0.03668498992919922s
7 3 : 5 4 1, Dimension too high, 1, time: 0.06365609169006348s
7 3 : 5 3 2, Dimension too high, 1, time: 0.06385302543640137s
7 3 : 5 3 1 1, Dimension too high, 2, time: 0.10308504104614258s
7 3 : 5 2 2 1, Dimension too high, 2, time: 0.10863304138183594s
7 3 : 5 2 1 1 1, Dimension too high, 3, time: 0.16058015823364258s
7 3 : 5 1 1 1 1 1, Dimension too high, 4, time: 0.26519012451171875s
7 3 : 4 4 2, Dimension too high, 1, time: 0.06362605094909668s
7 3 : 4 4 1 1, Dimension too high, 2, time: 0.10317802429199219s
7 3 : 4 3 3, Dimension too high, 1, time: 0.06488800048828125s
7 3 : 4 3 2 1, Dimension too high, 2, time: 0.10509705543518066s
7 3 : 4 3 1 1 1, Dimension too high, 3, time: 0.16377806663513184s
7 3 : 4 2 2 2, Dimension too high, 2, time: 0.10407185554504395s
7 3 : 4 2 2 1 1, Dimension too high, 3, time: 0.1601099967956543s
7 3 : 4 2 1 1 1 1, Dimension too high, 4, time: 0.2533838748931885s
7 3 : 4 1 1 1 1 1 1, Dimension too high, 5, time: 0.41424012184143066s
7 3 : 3 3 3 1, Dimension too high, 2, time: 0.10300397872924805s
7 3 : 3 3 2 2, Dimension too high, 2, time: 0.10344910621643066s
7 3 : 3 3 2 1 1, Dimension too high, 3, time: 0.16411399841308594s
7 3 : 3 3 1 1 1 1, Dimension too high, 4, time: 0.2671639919281006s
7 3 : 3 2 2 2 1, Dimension too high, 3, time: 0.16473889350891113s
7 3 : 3 2 2 1 1 1, Dimension too high, 4, time: 0.2519559860229492s
7 3 : 3 2 1 1 1 1 1, Dimension too high, 5, time: 0.4302389621734619s
7 3 : 3 1 1 1 1 1 1 1, Dimension too high, 6, time: 0.7439730167388916s
7 3 : 2 2 2 2 2, Dimension too high, 3, time: 0.18124794960021973s
7 3 : 2 2 2 2 1 1, Dimension too high, 4, time: 0.26399803161621094s
7 3 : 2 2 2 1 1 1 1, Dimension too high, 5, time: 0.4194979667663574s
7 3 : 2 2 1 1 1 1 1 1, Dimension too high, 6, time: 0.7420690059661865s
7 3 : 2 1 1 1 1 1 1 1 1, Dimension too high, 7, time: 1.6227731704711914s
7 2 1 : 7 2 1, Dimension too high, 0, time: 0.07271409034729004s
7 2 1 : 7 1 1 1, Dimension too high, 1, time: 0.1211240291595459s
7 2 1 : 6 4, Dimension too high, 0, time: 0.041400909423828125s
7 2 1 : 6 3 1, Dimension too high, 0, time: 0.07042813301086426s
7 2 1 : 6 2 2, Dimension too high, 1, time: 0.07003402709960938s
7 2 1 : 6 2 1 1, Dimension too high, 3, time: 0.11737990379333496s
7 2 1 : 6 1 1 1 1, Dimension too high, 5, time: 0.19592714309692383s
7 2 1 : 5 5, Dimension too high, 0, time: 0.0406949520111084s
7 2 1 : 5 4 1, Dimension too high, 0, time: 0.07122302055358887s
7 2 1 : 5 3 2, Dimension too high, 1, time: 0.07311105728149414s
7 2 1 : 5 3 1 1, Dimension too high, 3, time: 0.11935997009277344s
7 2 1 : 5 2 2 1, Dimension too high, 3, time: 0.1208488941192627s
7 2 1 : 5 2 1 1 1, Dimension too high, 5, time: 0.20172500610351562s
7 2 1 : 5 1 1 1 1 1, Dimension too high, 7, time: 0.32631397247314453s
7 2 1 : 4 4 2, Dimension too high, 1, time: 0.07492303848266602s
7 2 1 : 4 4 1 1, Dimension too high, 3, time: 0.12195205688476562s
7 2 1 : 4 3 3, Dimension too high, 1, time: 0.07145309448242188s
7 2 1 : 4 3 2 1, Dimension too high, 3, time: 0.12102293968200684s
7 2 1 : 4 3 1 1 1, Dimension too high, 5, time: 0.19674301147460938s
7 2 1 : 4 2 2 2, Dimension too high, 3, time: 0.1203908920288086s
7 2 1 : 4 2 2 1 1, Dimension too high, 5, time: 0.19696784019470215s
7 2 1 : 4 2 1 1 1 1, Dimension too high, 7, time: 0.3140990734100342s
7 2 1 : 4 1 1 1 1 1 1, Dimension too high, 9, time: 0.4748399257659912s
7 2 1 : 3 3 3 1, Dimension too high, 3, time: 0.11834001541137695s
7 2 1 : 3 3 2 2, Dimension too high, 3, time: 0.1177520751953125s
7 2 1 : 3 3 2 1 1, Dimension too high, 5, time: 0.1808152198791504s
7 2 1 : 3 3 1 1 1 1, Dimension too high, 7, time: 0.2654569149017334s
7 2 1 : 3 2 2 2 1, Dimension too high, 5, time: 0.16675186157226562s
7 2 1 : 3 2 2 1 1 1, Dimension too high, 7, time: 0.2641010284423828s
7 2 1 : 3 2 1 1 1 1 1, Dimension too high, 9, time: 0.4306070804595947s
7 2 1 : 3 1 1 1 1 1 1 1, Dimension too high, 11, time: 0.7025830745697021s
7 2 1 : 2 2 2 2 2, Dimension too high, 5, time: 0.16254401206970215s
7 2 1 : 2 2 2 2 1 1, Dimension too high, 7, time: 0.2500910758972168s
7 2 1 : 2 2 2 1 1 1 1, Dimension too high, 9, time: 0.3979220390319824s
7 2 1 : 2 2 1 1 1 1 1 1, Dimension too high, 11, time: 0.6987259387969971s
7 2 1 : 2 1 1 1 1 1 1 1 1, 784*x^7 + 9597*x^6 + 31514*x^5 + 36351*x^4 + 15476*x^3 + 2303*x^2 + 98*x + 1, 13, time: 1346.7852630615234s
7 1 1 1 : 7 1 1 1, Dimension too high, 0, time: 0.11282992362976074s
7 1 1 1 : 6 4, Dimension too high, 0, time: 0.03784012794494629s
7 1 1 1 : 6 3 1, Dimension too high, -1, time: 0.006131887435913086s
7 1 1 1 : 6 2 2, Dimension too high, 0, time: 0.06680417060852051s
7 1 1 1 : 6 2 1 1, Dimension too high, 0, time: 0.11118006706237793s
7 1 1 1 : 6 1 1 1 1, Dimension too high, 3, time: 0.17404508590698242s
7 1 1 1 : 5 5, Dimension too high, 0, time: 0.03764200210571289s
7 1 1 1 : 5 4 1, Dimension too high, -1, time: 0.00616908073425293s
7 1 1 1 : 5 3 2, Dimension too high, 0, time: 0.06834197044372559s
7 1 1 1 : 5 3 1 1, Dimension too high, 0, time: 0.11106300354003906s
7 1 1 1 : 5 2 2 1, Dimension too high, 0, time: 0.11017394065856934s
7 1 1 1 : 5 2 1 1 1, Dimension too high, 3, time: 0.17173194885253906s
7 1 1 1 : 5 1 1 1 1 1, Dimension too high, 6, time: 0.2703220844268799s
7 1 1 1 : 4 4 2, Dimension too high, 0, time: 0.06602883338928223s
7 1 1 1 : 4 4 1 1, Dimension too high, 0, time: 0.10674095153808594s
7 1 1 1 : 4 3 3, Dimension too high, 0, time: 0.06586694717407227s
7 1 1 1 : 4 3 2 1, Dimension too high, 0, time: 0.10502791404724121s
7 1 1 1 : 4 3 1 1 1, Dimension too high, 3, time: 0.16275906562805176s
7 1 1 1 : 4 2 2 2, Dimension too high, 0, time: 0.10492682456970215s
7 1 1 1 : 4 2 2 1 1, Dimension too high, 3, time: 0.15911602973937988s
7 1 1 1 : 4 2 1 1 1 1, Dimension too high, 6, time: 0.24662017822265625s
7 1 1 1 : 4 1 1 1 1 1 1, Dimension too high, 9, time: 0.4009361267089844s
7 1 1 1 : 3 3 3 1, Dimension too high, 0, time: 0.10260701179504395s
7 1 1 1 : 3 3 2 2, Dimension too high, 0, time: 0.10034990310668945s
7 1 1 1 : 3 3 2 1 1, Dimension too high, 3, time: 0.1582469940185547s
7 1 1 1 : 3 3 1 1 1 1, Dimension too high, 6, time: 0.24361610412597656s
7 1 1 1 : 3 2 2 2 1, Dimension too high, 3, time: 0.1545851230621338s
7 1 1 1 : 3 2 2 1 1 1, Dimension too high, 6, time: 0.2417609691619873s
7 1 1 1 : 3 2 1 1 1 1 1, Dimension too high, 9, time: 0.39557790756225586s
7 1 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 12, time: 0.6959140300750732s
7 1 1 1 : 2 2 2 2 2, Dimension too high, 3, time: 0.16164302825927734s
7 1 1 1 : 2 2 2 2 1 1, Dimension too high, 6, time: 0.2533140182495117s
7 1 1 1 : 2 2 2 1 1 1 1, Dimension too high, 9, time: 0.4102201461791992s
7 1 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 12, time: 0.7051661014556885s
7 1 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 15, time: 1.2677550315856934s
6 4 : 6 4, Dimension too high, 0, time: 0.03683209419250488s
6 4 : 6 3 1, Dimension too high, 0, time: 0.06351900100708008s
6 4 : 6 2 2, Dimension too high, 0, time: 0.06367111206054688s
6 4 : 6 2 1 1, Dimension too high, 0, time: 0.10647797584533691s
6 4 : 6 1 1 1 1, Dimension too high, 0, time: 0.16649508476257324s
6 4 : 5 5, Dimension too high, 0, time: 0.036873817443847656s
6 4 : 5 4 1, Dimension too high, 1, time: 0.0640101432800293s
6 4 : 5 3 2, Dimension too high, 1, time: 0.06467294692993164s
6 4 : 5 3 1 1, Dimension too high, 2, time: 0.10292887687683105s
6 4 : 5 2 2 1, Dimension too high, 2, time: 0.10201883316040039s
6 4 : 5 2 1 1 1, Dimension too high, 3, time: 0.15883898735046387s
6 4 : 5 1 1 1 1 1, Dimension too high, 4, time: 0.25127601623535156s
6 4 : 4 4 2, Dimension too high, 1, time: 0.06424093246459961s
6 4 : 4 4 1 1, Dimension too high, 2, time: 0.10301804542541504s
6 4 : 4 3 3, Dimension too high, 1, time: 0.06449389457702637s
6 4 : 4 3 2 1, Dimension too high, 2, time: 0.10561490058898926s
6 4 : 4 3 1 1 1, Dimension too high, 3, time: 0.15900516510009766s
6 4 : 4 2 2 2, Dimension too high, 2, time: 0.10165214538574219s
6 4 : 4 2 2 1 1, Dimension too high, 3, time: 0.1565690040588379s
6 4 : 4 2 1 1 1 1, Dimension too high, 4, time: 0.24196696281433105s
6 4 : 4 1 1 1 1 1 1, Dimension too high, 5, time: 0.395859956741333s
6 4 : 3 3 3 1, Dimension too high, 2, time: 0.09891295433044434s
6 4 : 3 3 2 2, Dimension too high, 2, time: 0.10054898262023926s
6 4 : 3 3 2 1 1, Dimension too high, 3, time: 0.15680694580078125s
6 4 : 3 3 1 1 1 1, Dimension too high, 4, time: 0.24625205993652344s
6 4 : 3 2 2 2 1, Dimension too high, 3, time: 0.1535630226135254s
6 4 : 3 2 2 1 1 1, Dimension too high, 4, time: 0.24507999420166016s
6 4 : 3 2 1 1 1 1 1, Dimension too high, 5, time: 0.39928293228149414s
6 4 : 3 1 1 1 1 1 1 1, Dimension too high, 6, time: 0.6903350353240967s
6 4 : 2 2 2 2 2, Dimension too high, 3, time: 0.15328383445739746s
6 4 : 2 2 2 2 1 1, Dimension too high, 4, time: 0.24271392822265625s
6 4 : 2 2 2 1 1 1 1, Dimension too high, 5, time: 0.4034440517425537s
6 4 : 2 2 1 1 1 1 1 1, Dimension too high, 6, time: 0.6978051662445068s
6 4 : 2 1 1 1 1 1 1 1 1, Dimension too high, 7, time: 1.2725741863250732s
6 3 1 : 6 3 1, Dimension too high, 0, time: 0.06183791160583496s
6 3 1 : 6 2 2, Dimension too high, 0, time: 0.062400102615356445s
6 3 1 : 6 2 1 1, Dimension too high, 1, time: 0.09875702857971191s
6 3 1 : 6 1 1 1 1, Dimension too high, 2, time: 0.1534891128540039s
6 3 1 : 5 5, Dimension too high, 0, time: 0.035060882568359375s
6 3 1 : 5 4 1, Dimension too high, 0, time: 0.06216788291931152s
6 3 1 : 5 3 2, Dimension too high, 1, time: 0.06120491027832031s
6 3 1 : 5 3 1 1, Dimension too high, 3, time: 0.09818816184997559s
6 3 1 : 5 2 2 1, Dimension too high, 3, time: 0.09866094589233398s
6 3 1 : 5 2 1 1 1, Dimension too high, 5, time: 0.15385913848876953s
6 3 1 : 5 1 1 1 1 1, Dimension too high, 7, time: 0.24265599250793457s
6 3 1 : 4 4 2, Dimension too high, 1, time: 0.061267852783203125s
6 3 1 : 4 4 1 1, Dimension too high, 3, time: 0.0983278751373291s
6 3 1 : 4 3 3, Dimension too high, 1, time: 0.06114697456359863s
6 3 1 : 4 3 2 1, Dimension too high, 3, time: 0.09860086441040039s
6 3 1 : 4 3 1 1 1, Dimension too high, 5, time: 0.15202617645263672s
6 3 1 : 4 2 2 2, Dimension too high, 3, time: 0.0986330509185791s
6 3 1 : 4 2 2 1 1, Dimension too high, 5, time: 0.15386486053466797s
6 3 1 : 4 2 1 1 1 1, Dimension too high, 7, time: 0.2443840503692627s
6 3 1 : 4 1 1 1 1 1 1, Dimension too high, 9, time: 0.39445996284484863s
6 3 1 : 3 3 3 1, Dimension too high, 3, time: 0.09790205955505371s
6 3 1 : 3 3 2 2, Dimension too high, 3, time: 0.0984959602355957s
6 3 1 : 3 3 2 1 1, Dimension too high, 5, time: 0.15397906303405762s
6 3 1 : 3 3 1 1 1 1, Dimension too high, 7, time: 0.24132704734802246s
6 3 1 : 3 2 2 2 1, Dimension too high, 5, time: 0.15390396118164062s
6 3 1 : 3 2 2 1 1 1, Dimension too high, 7, time: 0.24259591102600098s
6 3 1 : 3 2 1 1 1 1 1, Dimension too high, 9, time: 0.39553093910217285s
6 3 1 : 3 1 1 1 1 1 1 1, Dimension too high, 11, time: 0.6830220222473145s
6 3 1 : 2 2 2 2 2, Dimension too high, 5, time: 0.15441012382507324s
6 3 1 : 2 2 2 2 1 1, Dimension too high, 7, time: 0.2757580280303955s
6 3 1 : 2 2 2 1 1 1 1, Dimension too high, 9, time: 0.4597208499908447s
6 3 1 : 2 2 1 1 1 1 1 1, Dimension too high, 11, time: 0.7190110683441162s
6 3 1 : 2 1 1 1 1 1 1 1 1, 23939*x^7 + 172753*x^6 + 356223*x^5 + 268569*x^4 + 76237*x^3 + 7413*x^2 + 189*x + 1, 13, time: 1076.6608529090881s
6 2 2 : 6 2 2, Dimension too high, 0, time: 0.07288599014282227s
6 2 2 : 6 2 1 1, Dimension too high, 0, time: 0.11667609214782715s
6 2 2 : 6 1 1 1 1, Dimension too high, 1, time: 0.16977882385253906s
6 2 2 : 5 5, Dimension too high, 0, time: 0.038012027740478516s
6 2 2 : 5 4 1, Dimension too high, -1, time: 0.006206989288330078s
6 2 2 : 5 3 2, Dimension too high, 0, time: 0.06445598602294922s
6 2 2 : 5 3 1 1, Dimension too high, 0, time: 0.1058950424194336s
6 2 2 : 5 2 2 1, Dimension too high, 2, time: 0.10651803016662598s
6 2 2 : 5 2 1 1 1, Dimension too high, 4, time: 0.1664891242980957s
6 2 2 : 5 1 1 1 1 1, Dimension too high, 6, time: 0.257504940032959s
6 2 2 : 4 4 2, Dimension too high, 0, time: 0.06349802017211914s
6 2 2 : 4 4 1 1, Dimension too high, 0, time: 0.1031348705291748s
6 2 2 : 4 3 3, Dimension too high, 0, time: 0.06392192840576172s
6 2 2 : 4 3 2 1, Dimension too high, 2, time: 0.10108399391174316s
6 2 2 : 4 3 1 1 1, Dimension too high, 4, time: 0.15652918815612793s
6 2 2 : 4 2 2 2, Dimension too high, 2, time: 0.10097908973693848s
6 2 2 : 4 2 2 1 1, Dimension too high, 4, time: 0.15549802780151367s
6 2 2 : 4 2 1 1 1 1, Dimension too high, 6, time: 0.24458885192871094s
6 2 2 : 4 1 1 1 1 1 1, Dimension too high, 8, time: 0.40448689460754395s
6 2 2 : 3 3 3 1, Dimension too high, 2, time: 0.10081601142883301s
