10 : 10, Unable to create polyhedron or calculate h*, NULL, time: 0.6425328254699707s
7 1 1 1 : 6 3 1, Dimension too high, -1, time: 0.005347013473510742s
7 1 1 1 : 6 2 2, Dimension too high, 0, time: 0.05678606033325195s
7 1 1 1 : 6 2 1 1, Dimension too high, 0, time: 0.09137201309204102s
7 1 1 1 : 6 1 1 1 1, Dimension too high, 3, time: 0.14265894889831543s
7 1 1 1 : 5 5, Dimension too high, 0, time: 0.03267693519592285s
7 1 1 1 : 5 4 1, Dimension too high, -1, time: 0.005229949951171875s
7 1 1 1 : 5 3 2, Dimension too high, 0, time: 0.05727219581604004s
7 1 1 1 : 5 3 1 1, Dimension too high, 0, time: 0.09178996086120605s
7 1 1 1 : 5 2 2 1, Dimension too high, 0, time: 0.0916299819946289s
7 1 1 1 : 5 2 1 1 1, Dimension too high, 3, time: 0.14304184913635254s
7 1 1 1 : 5 1 1 1 1 1, Dimension too high, 6, time: 0.2234489917755127s
7 1 1 1 : 4 4 2, Dimension too high, 0, time: 0.05697894096374512s
7 1 1 1 : 4 4 1 1, Dimension too high, 0, time: 0.09164810180664062s
7 1 1 1 : 4 3 3, Dimension too high, 0, time: 0.05680489540100098s
7 1 1 1 : 4 3 2 1, Dimension too high, 0, time: 0.09169197082519531s
7 1 1 1 : 4 3 1 1 1, Dimension too high, 3, time: 0.14292311668395996s
7 1 1 1 : 4 2 2 2, Dimension too high, 0, time: 0.09190893173217773s
7 1 1 1 : 4 2 2 1 1, Dimension too high, 3, time: 0.14301300048828125s
7 1 1 1 : 4 2 1 1 1 1, Dimension too high, 6, time: 0.22350406646728516s
7 1 1 1 : 4 1 1 1 1 1 1, Dimension too high, 9, time: 0.36667895317077637s
7 1 1 1 : 3 3 3 1, Dimension too high, 0, time: 0.09166717529296875s
7 1 1 1 : 3 3 2 2, Dimension too high, 0, time: 0.09187507629394531s
7 1 1 1 : 3 3 2 1 1, Dimension too high, 3, time: 0.14284920692443848s
7 1 1 1 : 3 3 1 1 1 1, Dimension too high, 6, time: 0.22351503372192383s
7 1 1 1 : 3 2 2 2 1, Dimension too high, 3, time: 0.1430349349975586s
7 1 1 1 : 3 2 2 1 1 1, Dimension too high, 6, time: 0.2236618995666504s
7 1 1 1 : 3 2 1 1 1 1 1, Dimension too high, 9, time: 0.3664100170135498s
7 1 1 1 : 3 1 1 1 1 1 1 1, Dimension too high, 12, time: 0.629767894744873s
7 1 1 1 : 2 2 2 2 2, Dimension too high, 3, time: 0.1429588794708252s
7 1 1 1 : 2 2 2 2 1 1, Dimension too high, 6, time: 0.2235260009765625s
7 1 1 1 : 2 2 2 1 1 1 1, Dimension too high, 9, time: 0.36605215072631836s
7 1 1 1 : 2 2 1 1 1 1 1 1, Dimension too high, 12, time: 0.6301078796386719s
7 1 1 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 15, time: 1.3177311420440674s
6 4 : 6 4, Dimension too high, 0, time: 0.03476309776306152s
6 4 : 6 3 1, Dimension too high, 0, time: 0.05901789665222168s
6 4 : 6 2 2, Dimension too high, 0, time: 0.059539079666137695s
6 4 : 6 2 1 1, Dimension too high, 0, time: 0.09753608703613281s
6 4 : 6 1 1 1 1, Dimension too high, 0, time: 0.15621304512023926s
6 4 : 5 5, Dimension too high, 0, time: 0.0348207950592041s
6 4 : 5 4 1, Dimension too high, 1, time: 0.059866905212402344s
6 4 : 5 3 2, Dimension too high, 1, time: 0.05990886688232422s
6 4 : 5 3 1 1, Dimension too high, 2, time: 0.09776902198791504s
6 4 : 5 2 2 1, Dimension too high, 2, time: 0.09777188301086426s
6 4 : 5 2 1 1 1, Dimension too high, 3, time: 0.15466880798339844s
6 4 : 5 1 1 1 1 1, Dimension too high, 4, time: 0.2504889965057373s
6 4 : 4 4 2, Dimension too high, 1, time: 0.060920000076293945s
6 4 : 4 4 1 1, Dimension too high, 2, time: 0.09746813774108887s
6 4 : 4 3 3, Dimension too high, 1, time: 0.060243844985961914s
6 4 : 4 3 2 1, Dimension too high, 2, time: 0.09739398956298828s
6 4 : 4 3 1 1 1, Dimension too high, 3, time: 0.15392112731933594s
6 4 : 4 2 2 2, Dimension too high, 2, time: 0.09740090370178223s
6 4 : 4 2 2 1 1, Dimension too high, 3, time: 0.15468692779541016s
6 4 : 4 2 1 1 1 1, Dimension too high, 4, time: 0.24781203269958496s
6 4 : 4 1 1 1 1 1 1, Dimension too high, 5, time: 0.39961719512939453s
6 4 : 3 3 3 1, Dimension too high, 2, time: 0.0967559814453125s
6 4 : 3 3 2 2, Dimension too high, 2, time: 0.09663200378417969s
6 4 : 3 3 2 1 1, Dimension too high, 3, time: 0.15223121643066406s
6 4 : 3 3 1 1 1 1, Dimension too high, 4, time: 0.23254919052124023s
6 4 : 3 2 2 2 1, Dimension too high, 3, time: 0.14577507972717285s
6 4 : 3 2 2 1 1 1, Dimension too high, 4, time: 0.22690200805664062s
6 4 : 3 2 1 1 1 1 1, Dimension too high, 5, time: 0.3748190402984619s
6 4 : 3 1 1 1 1 1 1 1, Dimension too high, 6, time: 0.6488330364227295s
6 4 : 2 2 2 2 2, Dimension too high, 3, time: 0.14371991157531738s
6 4 : 2 2 2 2 1 1, Dimension too high, 4, time: 0.22693300247192383s
6 4 : 2 2 2 1 1 1 1, Dimension too high, 5, time: 0.374683141708374s
6 4 : 2 2 1 1 1 1 1 1, Dimension too high, 6, time: 0.6547060012817383s
6 4 : 2 1 1 1 1 1 1 1 1, Dimension too high, 7, time: 1.1908760070800781s
6 3 1 : 6 3 1, Dimension too high, 0, time: 0.057908058166503906s
6 3 1 : 6 2 2, Dimension too high, 0, time: 0.057044029235839844s
6 3 1 : 6 2 1 1, Dimension too high, 1, time: 0.09166789054870605s
6 3 1 : 6 1 1 1 1, Dimension too high, 2, time: 0.14272713661193848s
6 3 1 : 5 5, Dimension too high, 0, time: 0.032768964767456055s
6 3 1 : 5 4 1, Dimension too high, 0, time: 0.057012081146240234s
6 3 1 : 5 3 2, Dimension too high, 1, time: 0.056915998458862305s
6 3 1 : 5 3 1 1, Dimension too high, 3, time: 0.09149789810180664s
6 3 1 : 5 2 2 1, Dimension too high, 3, time: 0.09145116806030273s
6 3 1 : 5 2 1 1 1, Dimension too high, 5, time: 0.14247608184814453s
6 3 1 : 5 1 1 1 1 1, Dimension too high, 7, time: 0.22431302070617676s
6 3 1 : 4 4 2, Dimension too high, 1, time: 0.05703997611999512s
6 3 1 : 4 4 1 1, Dimension too high, 3, time: 0.09183692932128906s
6 3 1 : 4 3 3, Dimension too high, 1, time: 0.05687212944030762s
6 3 1 : 4 3 2 1, Dimension too high, 3, time: 0.09172201156616211s
6 3 1 : 4 3 1 1 1, Dimension too high, 5, time: 0.14243793487548828s
6 3 1 : 4 2 2 2, Dimension too high, 3, time: 0.09189295768737793s
6 3 1 : 4 2 2 1 1, Dimension too high, 5, time: 0.14326810836791992s
6 3 1 : 4 2 1 1 1 1, Dimension too high, 7, time: 0.22367095947265625s
6 3 1 : 4 1 1 1 1 1 1, Dimension too high, 9, time: 0.3686211109161377s
6 3 1 : 3 3 3 1, Dimension too high, 3, time: 0.09181404113769531s
6 3 1 : 3 3 2 2, Dimension too high, 3, time: 0.09174919128417969s
6 3 1 : 3 3 2 1 1, Dimension too high, 5, time: 0.14250802993774414s
6 3 1 : 3 3 1 1 1 1, Dimension too high, 7, time: 0.22354483604431152s
6 3 1 : 3 2 2 2 1, Dimension too high, 5, time: 0.1428689956665039s
6 3 1 : 3 2 2 1 1 1, Dimension too high, 7, time: 0.2240431308746338s
6 3 1 : 3 2 1 1 1 1 1, Dimension too high, 9, time: 0.3688170909881592s
6 3 1 : 3 1 1 1 1 1 1 1, Dimension too high, 11, time: 0.6360630989074707s
6 3 1 : 2 2 2 2 2, Dimension too high, 5, time: 0.14348196983337402s
6 3 1 : 2 2 2 2 1 1, Dimension too high, 7, time: 0.2252800464630127s
6 3 1 : 2 2 2 1 1 1 1, Dimension too high, 9, time: 0.36993908882141113s
6 3 1 : 2 2 1 1 1 1 1 1, Dimension too high, 11, time: 0.6807849407196045s
6 3 1 : 2 1 1 1 1 1 1 1 1, Dimension too high, 13, time: 1.2809998989105225s
6 2 2 : 6 2 2, Dimension too high, 0, time: 0.05989408493041992s
6 2 2 : 6 2 1 1, Dimension too high, 0, time: 0.0975809097290039s
6 2 2 : 6 1 1 1 1, Dimension too high, 1, time: 0.15481090545654297s
6 2 2 : 5 5, Dimension too high, 0, time: 0.034729957580566406s
6 2 2 : 5 4 1, Dimension too high, -1, time: 0.0058171749114990234s
6 2 2 : 5 3 2, Dimension too high, 0, time: 0.05977511405944824s
6 2 2 : 5 3 1 1, Dimension too high, 0, time: 0.0970911979675293s
6 2 2 : 5 2 2 1, Dimension too high, 2, time: 0.09687519073486328s
6 2 2 : 5 2 1 1 1, Dimension too high, 4, time: 0.15409302711486816s
6 2 2 : 5 1 1 1 1 1, Dimension too high, 6, time: 0.2473161220550537s
6 2 2 : 4 4 2, Dimension too high, 0, time: 0.05984902381896973s
6 2 2 : 4 4 1 1, Dimension too high, 0, time: 0.09694910049438477s
6 2 2 : 4 3 3, Dimension too high, 0, time: 0.05954885482788086s
6 2 2 : 4 3 2 1, Dimension too high, 2, time: 0.09695100784301758s
6 2 2 : 4 3 1 1 1, Dimension too high, 4, time: 0.15277504920959473s
6 2 2 : 4 2 2 2, Dimension too high, 2, time: 0.09662008285522461s
6 2 2 : 4 2 2 1 1, Dimension too high, 4, time: 0.15054702758789062s
6 2 2 : 4 2 1 1 1 1, Dimension too high, 6, time: 0.22916007041931152s
6 2 2 : 4 1 1 1 1 1 1, Dimension too high, 8, time: 0.3756449222564697s
6 2 2 : 3 3 3 1, Dimension too high, 2, time: 0.09237194061279297s
6 2 2 : 3 3 2 2, Dimension too high, 2, time: 0.09279799461364746s
6 2 2 : 3 3 2 1 1, Dimension too high, 4, time: 0.14384913444519043s
